concept1	concept2	correctclass	ledaclass	conf
Arachnid	Ambassador	+	+	0.649562
AnatomicalStructure	Website	+	+	0.649562
AutomobileEngine	MartialArtist	+	+	0.649562
Library	LacrosseLeague	+	+	0.649562
Animal	ComicsCreator	+	+	0.649562
AcademicJournal	CollegeCoach	+	+	0.649562
MixedMartialArtsLeague	Weapon	+	+	0.649562
MartialArtist	Station	+	+	0.649562
PoliticalParty	HistoricBuilding	+	+	0.720403
Brain	Archaea	+	+	0.649562
Plant	MusicalWork	+	+	0.649562
PublicTransitSystem	HandballLeague	+	+	0.649562
ArchitecturalStructure	Organisation	+	+	0.649562
Single	SpeedwayLeague	+	+	0.649562
Archaea	Station	+	+	0.649562
GivenName	Game	+	+	0.649562
WrestlingEvent	SnookerChamp	+	+	0.649562
ComicsCharacter	WineRegion	+	+	0.649562
EurovisionSongContestEntry	Bone	+	+	0.649562
VideogamesLeague	ResearchProject	+	+	0.649562
SpeedwayLeague	Muscle	+	+	0.649562
Colour	BasketballPlayer	+	+	0.649562
Boxer	SkiArea	+	+	0.649562
MeanOfTransportation	NascarDriver	+	+	0.649562
MixedMartialArtsEvent	WomensTennisAssociationTournament	+	+	0.649562
Work	LunarCrater	+	+	0.649562
Mollusca	SoccerLeague	+	+	0.649562
Cricketer	Currency	+	+	0.649562
Amphibian	Award	+	+	0.649562
BasketballLeague	SnookerChamp	+	+	0.649562
Activity	TelevisionShow	+	+	0.649562
ComicsCreator	Food	+	+	0.649562
Newspaper	AutoRacingLeague	+	+	0.720403
Name	CollegeCoach	+	+	0.649562
Weapon	Drug	+	+	0.649562
Continent	Athlete	+	+	0.649562
Embryology	HandballLeague	+	+	0.649562
Stadium	Architect	+	+	0.512722
Tunnel	AutomobileEngine	+	+	0.649562
TennisLeague	Airport	+	+	0.649562
HistoricBuilding	RoadJunction	+	+	0.649562
MilitaryPerson	WorldHeritageSite	+	+	0.649562
ClubMoss	Architect	+	+	0.649562
MusicFestival	BodyOfWater	+	+	0.649562
Chancellor	Fish	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	SnookerPlayer	+	+	0.649562
SnookerChamp	Journalist	-	+	0.649562
Bone	NationalCollegiateAthleticAssociationAthlete	+	+	0.649562
WrittenWork	ProgrammingLanguage	+	+	0.649562
Hotel	Island	+	+	0.649562
Cycad	Cardinal	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	BritishRoyalty	+	+	0.649562
Actor	ProgrammingLanguage	+	+	0.649562
MixedMartialArtsLeague	HockeyTeam	+	+	0.649562
Holiday	Writer	+	+	0.649562
Disease	SnookerWorldRanking	+	+	0.649562
Plant	Colour	+	+	0.649562
SnookerWorldRanking	Vein	+	+	0.649562
Single	Monarch	+	+	0.649562
CollegeCoach	Olympics	+	+	0.649562
Museum	Lake	+	+	0.649562
TelevisionShow	School	+	+	0.649562
Tunnel	Monarch	+	+	0.649562
BadmintonPlayer	CanadianFootballLeague	+	+	0.649562
Restaurant	AdministrativeRegion	+	+	0.649562
Valley	Organisation	+	+	0.649562
Muscle	SportsLeague	+	+	0.512722
Boxer	ClubMoss	+	+	0.649562
Cardinal	Ship	+	+	0.649562
Cardinal	BroadcastNetwork	+	+	0.649562
Restaurant	MusicFestival	+	+	0.649562
Philosopher	FormulaOneRacer	-	+	0.649562
BritishRoyalty	Project	+	+	0.649562
Planet	GovernmentAgency	+	+	0.649562
Company	WrittenWork	+	+	0.649562
Journalist	Mollusca	+	+	0.649562
SpeedwayLeague	IceHockeyPlayer	+	+	0.649562
PoloLeague	Theatre	+	+	0.649562
Colour	Building	+	+	0.649562
NascarDriver	OlympicResult	+	+	0.649562
Event	Insect	+	+	0.649562
CanadianFootballLeague	Moss	+	+	0.512722
GridironFootballPlayer	Cave	+	+	0.649562
HockeyTeam	Wrestler	+	+	0.649562
Criminal	ResearchProject	+	+	0.649562
Philosopher	Politician	-	+	0.649562
LacrosseLeague	Band	+	+	0.649562
SpeedwayTeam	Ambassador	+	+	0.649562
OfficeHolder	RailwayLine	+	+	0.649562
WineRegion	FormulaOneRacer	+	+	0.649562
Name	AdultActor	+	+	0.649562
MilitaryPerson	Criminal	-	+	0.649562
Actor	BaseballPlayer	-	+	0.649562
PersonFunction	GreenAlga	+	+	0.649562
Hotel	ClubMoss	+	+	0.649562
Website	Airline	+	+	0.963625
VideogamesLeague	Island	+	+	0.649562
SnookerChamp	SoccerManager	-	+	0.649562
MusicGenre	ProgrammingLanguage	+	+	0.649562
WrittenWork	ChemicalCompound	+	+	0.649562
MemberOfParliament	TradeUnion	+	+	0.720403
Grape	Species	-	+	0.512722
BiologicalDatabase	ProtectedArea	+	+	0.649562
LunarCrater	VideoGame	+	+	0.649562
Nerve	MilitaryPerson	+	+	0.649562
SportsTeam	VolleyballLeague	+	+	0.649562
Planet	FieldHockeyLeague	+	+	0.649562
RugbyPlayer	Politician	-	+	0.649562
CricketLeague	LacrosseLeague	+	+	0.649562
PopulatedPlace	Writer	+	+	0.649562
Organisation	LacrosseLeague	-	+	0.649562
Organisation	CollegeCoach	+	+	0.620871
Saint	Film	+	+	0.649562
HandballLeague	SnookerChamp	+	+	0.649562
Building	WrittenWork	+	+	0.649562
Fern	Politician	+	+	0.649562
Monarch	Architect	-	+	0.512722
Settlement	RugbyLeague	+	+	0.649562
Disease	Band	+	+	0.620871
Currency	AustralianRulesFootballPlayer	+	+	0.649562
Ship	MusicFestival	+	+	0.649562
MusicalArtist	TradeUnion	+	+	0.649562
PeriodicalLiterature	SpaceStation	+	+	0.649562
Lighthouse	VideogamesLeague	+	+	0.649562
Website	SpaceStation	+	+	0.649562
SportsTeam	Vein	+	+	0.649562
Judge	Crustacean	+	+	0.649562
Protein	President	+	+	0.649562
Food	Bridge	+	+	0.649562
Cleric	RecordLabel	+	+	0.649562
RailwayLine	GivenName	+	+	0.649562
Judge	EducationalInstitution	+	+	0.512722
Wrestler	ChemicalCompound	+	+	0.720403
SoccerLeague	College	+	+	0.649562
Spacecraft	Embryology	+	+	0.649562
IceHockeyLeague	AdministrativeRegion	+	+	0.649562
BodyOfWater	Book	+	+	0.649562
Stadium	PublicTransitSystem	+	+	0.512722
Broadcaster	BiologicalDatabase	+	+	0.649562
TelevisionEpisode	EducationalInstitution	+	+	0.649562
CollegeCoach	NationalCollegiateAthleticAssociationAthlete	-	+	0.649562
Organisation	Bridge	+	+	0.649562
BaseballPlayer	BroadcastNetwork	+	+	0.649562
Protein	ComicsCharacter	+	+	0.649562
Stream	Senator	+	+	0.720403
MusicalWork	ComicsCharacter	+	+	0.649562
Archaea	IceHockeyPlayer	+	+	0.649562
VideoGame	Organisation	+	+	0.620871
PokerPlayer	MusicalArtist	-	+	0.649562
PublicTransitSystem	BaseballPlayer	+	+	0.649562
River	Ambassador	+	+	0.512722
Muscle	Disease	+	+	0.692805
Convention	Legislature	+	+	0.649562
MixedMartialArtsLeague	Conifer	+	+	0.649562
SkiArea	Embryology	+	+	0.649562
WomensTennisAssociationTournament	Book	+	+	0.649562
BiologicalDatabase	Mayor	+	+	0.649562
Plant	SoccerManager	+	+	0.649562
Town	NationalCollegiateAthleticAssociationAthlete	+	+	0.649562
FieldHockeyLeague	Newspaper	+	+	0.649562
Cleric	President	-	+	0.649562
LunarCrater	Cyclist	+	+	0.649562
AnatomicalStructure	RecordLabel	+	+	0.649562
PeriodicalLiterature	LunarCrater	+	+	0.649562
Musical	AustralianRulesFootballPlayer	+	+	0.649562
Astronaut	MixedMartialArtsEvent	+	+	0.649562
ComicsCreator	Election	+	+	0.649562
Broadcaster	LaunchPad	+	+	0.649562
Boxer	Album	+	+	0.649562
SoftballLeague	President	+	+	0.649562
Fungus	SportsLeague	+	+	0.512722
Eukaryote	ProgrammingLanguage	+	+	0.649562
PublicTransitSystem	Weapon	+	+	0.649562
TennisPlayer	Lighthouse	+	+	0.649562
Tunnel	Cave	+	+	0.649562
Person	Award	+	+	0.649562
Monument	Game	+	+	0.649562
Activity	GreenAlga	+	+	0.649562
LaunchPad	TelevisionEpisode	+	+	0.649562
WrittenWork	Stadium	+	+	0.649562
SportsEvent	Model	+	+	0.649562
GivenName	Holiday	+	+	0.649562
MusicalArtist	Bridge	+	+	0.649562
PopulatedPlace	Athlete	+	+	0.649562
Cricketer	Mayor	-	+	0.649562
Country	ChemicalCompound	+	+	0.720403
WorldHeritageSite	AdultActor	+	+	0.649562
Building	EurovisionSongContestEntry	+	+	0.649562
Bird	Library	+	+	0.649562
SportsLeague	IceHockeyLeague	-	+	0.649562
Food	SpaceStation	+	+	0.649562
Nerve	GrandPrix	+	+	0.649562
Event	Database	+	+	0.649562
Ambassador	University	+	+	0.512722
Model	WrittenWork	+	+	0.649562
Spacecraft	School	+	+	0.671556
GridironFootballPlayer	Plant	+	+	0.649562
LunarCrater	NationalCollegiateAthleticAssociationAthlete	+	+	0.649562
GolfPlayer	Arachnid	+	+	0.649562
LacrosseLeague	Canal	+	+	0.649562
GolfPlayer	Artist	-	+	0.649562
Wrestler	Name	+	+	0.649562
MusicGenre	SpaceShuttle	+	+	0.649562
SnookerChamp	RailwayLine	+	+	0.649562
College	GivenName	+	+	0.649562
Project	TelevisionStation	+	+	0.649562
Model	Mollusca	+	+	0.649562
SoccerLeague	ShoppingMall	+	+	0.649562
TennisPlayer	Reptile	+	+	0.649562
CanadianFootballLeague	Island	+	+	0.649562
Arachnid	GrandPrix	+	+	0.649562
Album	Lake	+	+	0.649562
Game	Wrestler	+	+	0.649562
Archaea	Criminal	+	+	0.649562
Hotel	Tunnel	+	+	0.649562
OlympicResult	Disease	+	+	0.720403
AustralianFootballLeague	Event	+	+	0.649562
ChemicalCompound	Project	+	+	0.649562
Grape	FloweringPlant	-	+	0.512722
WineRegion	CollegeCoach	+	+	0.649562
Cricketer	University	+	+	0.649562
MixedMartialArtsLeague	Vein	+	+	0.649562
Criminal	PrimeMinister	-	+	0.649562
Island	RoadTunnel	+	+	0.649562
BiologicalDatabase	SpaceShuttle	+	+	0.649562
SpaceShuttle	SoftballLeague	+	+	0.649562
AnatomicalStructure	WorldHeritageSite	+	+	0.720403
ClubMoss	Election	+	+	0.649562
BasketballTeam	Building	+	+	0.512722
ComicsCharacter	AustralianRulesFootballPlayer	-	+	0.649562
RoadJunction	GrandPrix	+	+	0.649562
Canal	Language	+	+	0.973562
CanadianFootballLeague	Work	+	+	0.649562
Fish	VideoGame	+	+	0.649562
ResearchProject	Cyclist	+	+	0.649562
OfficeHolder	Village	+	+	0.649562
ComicsCreator	Spacecraft	+	+	0.649562
Colour	MusicalWork	+	+	0.649562
CollegeCoach	ShoppingMall	+	+	0.512722
ProgrammingLanguage	SpaceShuttle	+	+	0.649562
Airport	Lighthouse	+	+	0.512722
College	IceHockeyPlayer	+	+	0.649562
MartialArtist	SpaceMission	+	+	0.649562
ComicsCharacter	ClubMoss	+	+	0.649562
Crustacean	Database	+	+	0.649562
Person	ArchitecturalStructure	+	+	0.649562
SnookerPlayer	AustralianFootballLeague	+	+	0.649562
AmericanFootballTeam	Album	+	+	0.649562
MixedMartialArtsEvent	SnookerPlayer	+	+	0.649562
TelevisionStation	BiologicalDatabase	+	+	0.649562
University	PersonFunction	+	+	0.720403
PoloLeague	HistoricPlace	+	+	0.649562
IceHockeyPlayer	Grape	+	+	0.649562
SpaceMission	Astronaut	+	+	0.649562
Valley	BiologicalDatabase	+	+	0.649562
Muscle	RadioStation	+	+	0.649562
GaelicGamesPlayer	Journalist	-	+	0.649562
Protein	FormulaOneRacer	+	+	0.649562
Airline	Village	+	+	0.671556
Rocket	Book	+	+	0.649562
IceHockeyLeague	Lymph	+	+	0.649562
Drug	Country	+	+	0.620871
Airline	ChemicalCompound	+	+	0.720403
LaunchPad	LegalCase	+	+	0.649562
PeriodicalLiterature	Stream	+	+	0.649562
SnookerPlayer	Hotel	+	+	0.649562
NationalCollegiateAthleticAssociationAthlete	WineRegion	+	+	0.649562
Brain	Beverage	+	+	0.649562
SoccerLeague	Scientist	+	+	0.649562
MeanOfTransportation	BritishRoyalty	+	+	0.649562
RadioStation	IceHockeyLeague	+	+	0.649562
YearInSpaceflight	AmericanFootballPlayer	+	+	0.649562
MilitaryConflict	Fern	+	+	0.649562
WrestlingEvent	Reptile	+	+	0.620871
Architect	RadioStation	+	+	0.649562
ProtectedArea	TradeUnion	+	+	0.649562
River	Protein	+	+	0.671556
Muscle	Language	+	+	0.791217
MusicalArtist	Mammal	+	+	0.649562
Bird	Writer	+	+	0.671556
BadmintonPlayer	GolfPlayer	-	+	0.649562
Conifer	Rocket	+	+	0.649562
Gnetophytes	Name	+	+	0.649562
Activity	Astronaut	+	+	0.649562
Lake	NaturalPlace	-	+	0.649562
AmericanFootballTeam	Bridge	+	+	0.649562
WorldHeritageSite	SoftballLeague	+	+	0.720403
PowerStation	GreenAlga	+	+	0.649562
FigureSkater	Fern	+	+	0.620871
Architect	Mountain	+	+	0.512722
FormulaOneRacer	Animal	+	+	0.649562
ArchitecturalStructure	Single	+	+	0.649562
Insect	OlympicResult	+	+	0.512722
WaterwayTunnel	Journalist	+	+	0.649562
Play	WorldHeritageSite	+	+	0.649562
ArchitecturalStructure	Amphibian	+	+	0.649562
Continent	Cleric	+	+	0.649562
WomensTennisAssociationTournament	SoccerLeague	+	+	0.649562
PublicTransitSystem	AdultActor	+	+	0.649562
Building	Food	+	+	0.620871
Bird	College	+	+	0.671556
SnookerWorldRanking	VolleyballLeague	+	+	0.649562
Artery	Lake	+	+	0.649562
ChemicalSubstance	Boxer	+	+	0.649562
Restaurant	RecordLabel	+	+	0.649562
Name	HockeyTeam	+	+	0.649562
MusicalArtist	Infrastructure	+	+	0.649562
MilitaryConflict	MemberOfParliament	+	+	0.649562
College	InlineHockeyLeague	+	+	0.649562
Broadcaster	RugbyPlayer	+	+	0.649562
BadmintonPlayer	Planet	+	+	0.649562
Hospital	FloweringPlant	+	+	0.512722
MartialArtist	OlympicResult	+	+	0.720403
Fern	Arachnid	+	+	0.649562
EthnicGroup	Actor	+	+	0.649562
Weapon	RoadTunnel	+	+	0.649562
Work	Library	+	+	0.649562
Disease	Brain	+	+	0.512722
FigureSkater	PopulatedPlace	+	+	0.649562
GaelicGamesPlayer	Crustacean	+	+	0.649562
Database	Play	+	+	0.649562
Cricketer	Airport	+	+	0.649562
FilmFestival	InlineHockeyLeague	+	+	0.649562
Judge	FootballMatch	+	+	0.649562
Museum	Song	+	+	0.649562
Lake	Stream	+	+	0.649562
Restaurant	Species	+	+	0.649562
University	Scientist	+	+	0.620871
University	GivenName	+	+	0.649562
Mountain	Valley	+	+	0.649562
PersonFunction	AmericanFootballLeague	+	+	0.649562
Governor	Device	+	+	0.620871
PrimeMinister	Activity	+	+	0.649562
Event	Plant	+	+	0.649562
Mollusca	SoccerManager	+	+	0.649562
GivenName	PoliticalParty	+	+	0.649562
Protein	Nerve	+	+	0.649562
ArchitecturalStructure	Song	+	+	0.649562
SoccerPlayer	WineRegion	+	+	0.649562
BadmintonPlayer	Judge	-	+	0.649562
University	Moss	+	+	0.671556
Cleric	PlayboyPlaymate	-	+	0.649562
LacrosseLeague	YearInSpaceflight	+	+	0.649562
Airport	SoccerManager	+	+	0.649562
Architect	GreenAlga	+	+	0.649562
Senator	LacrosseLeague	+	+	0.649562
SportsLeague	MemberOfParliament	+	+	0.512722
Writer	Organisation	+	+	0.620871
WineRegion	AmericanFootballTeam	+	+	0.649562
Settlement	Ship	+	+	0.512722
SpaceStation	Holiday	+	+	0.649562
MusicalArtist	MilitaryConflict	+	+	0.649562
NascarDriver	CanadianFootballTeam	+	+	0.649562
Fern	Cyclist	+	+	0.649562
Food	PokerPlayer	+	+	0.649562
LaunchPad	TelevisionStation	+	+	0.649562
GrandPrix	Congressman	+	+	0.649562
Event	Actor	+	+	0.649562
Insect	PeriodicalLiterature	+	+	0.649562
AdultActor	ComicsCharacter	-	+	0.649562
Country	Person	+	-	0.189147
Astronaut	Software	+	+	0.649562
Chancellor	EurovisionSongContestEntry	+	+	0.649562
BroadcastNetwork	LunarCrater	+	+	0.649562
FormulaOneRacer	WomensTennisAssociationTournament	+	+	0.649562
Philosopher	Architect	-	+	0.620871
MilitaryPerson	MotorcycleRacingLeague	+	+	0.649562
CanadianFootballLeague	MeanOfTransportation	+	+	0.649562
MusicFestival	SportsTeam	+	+	0.649562
Valley	Company	+	+	0.649562
MusicalWork	Fungus	+	+	0.649562
Colour	PoliticalParty	+	+	0.649562
Work	MountainRange	+	+	0.649562
SoftballLeague	MilitaryUnit	+	+	0.649562
BiologicalDatabase	Bacteria	+	+	0.649562
Non-ProfitOrganisation	CanadianFootballLeague	-	+	0.649562
RecordLabel	CricketLeague	+	+	0.649562
MilitaryPerson	Brain	+	+	0.649562
SoccerLeague	NascarDriver	+	+	0.649562
SoccerClub	LunarCrater	+	+	0.649562
Musical	Airport	+	+	0.649562
WaterwayTunnel	Bridge	+	+	0.649562
Language	Village	+	-	0.206763
SpeedwayTeam	EurovisionSongContestEntry	+	+	0.649562
SportsLeague	Amphibian	+	+	0.649562
SoftballLeague	Airline	+	+	0.720403
Species	Infrastructure	+	+	0.821012
Chancellor	Stadium	+	+	0.649562
SoccerLeague	Eukaryote	+	+	0.649562
PrimeMinister	MemberOfParliament	-	+	0.649562
Language	Stream	+	+	0.782127
FictionalCharacter	Comedian	-	+	0.649562
TennisPlayer	Activity	+	+	0.649562
Writer	ShoppingMall	+	+	0.720403
Ambassador	GreenAlga	+	+	0.649562
TelevisionEpisode	WrittenWork	+	+	0.649562
College	Artist	+	+	0.671556
SpaceShuttle	GivenName	+	+	0.649562
Cardinal	HistoricPlace	+	+	0.649562
RoadTunnel	CanadianFootballTeam	+	+	0.649562
GrandPrix	Gnetophytes	+	+	0.649562
Boxer	Park	+	+	0.649562
Organisation	IceHockeyLeague	-	+	0.649562
Judge	SpaceShuttle	+	+	0.649562
MotorcycleRacingLeague	Continent	+	+	0.649562
Mollusca	SnookerWorldRanking	+	+	0.649562
Park	Non-ProfitOrganisation	+	+	0.649562
City	Ship	+	+	0.512722
Artery	VideogamesLeague	+	+	0.649562
VolleyballLeague	IceHockeyLeague	+	+	0.649562
Protein	Bird	+	+	0.671556
Race	RugbyPlayer	+	+	0.649562
Airport	Bacteria	+	+	0.512722
Athlete	PeriodicalLiterature	+	+	0.649562
Musical	Mollusca	+	+	0.649562
City	Canal	+	+	0.671556
Crustacean	Company	+	+	0.649562
CricketLeague	FilmFestival	+	+	0.649562
BritishRoyalty	AmericanFootballLeague	+	+	0.649562
Sport	Broadcaster	+	+	0.649562
Island	GrandPrix	+	+	0.649562
Aircraft	Musical	+	+	0.649562
ResearchProject	Cricketer	+	+	0.649562
Planet	ShoppingMall	+	+	0.649562
Film	Activity	+	+	0.620871
Spacecraft	Arachnid	+	+	0.649562
HandballLeague	Village	+	+	0.649562
InlineHockeyLeague	RoadJunction	+	+	0.649562
MilitaryUnit	Mammal	+	+	0.620871
Gnetophytes	Country	+	+	0.649562
Stream	Song	+	+	0.649562
Play	LunarCrater	+	+	0.649562
ComicsCreator	CricketLeague	+	+	0.649562
CanadianFootballLeague	Activity	+	+	0.649562
Project	MixedMartialArtsEvent	+	+	0.649562
Model	Bacteria	+	+	0.649562
AcademicJournal	SoccerPlayer	+	+	0.649562
AutomobileEngine	Automobile	+	+	0.649562
Astronaut	OfficeHolder	-	+	0.649562
AdultActor	SportsLeague	+	+	0.649562
Sport	Library	+	+	0.649562
Lighthouse	MixedMartialArtsLeague	+	+	0.649562
HistoricBuilding	Game	+	+	0.649562
ChemicalCompound	Disease	+	+	0.720403
Politician	LegalCase	+	+	0.649562
Newspaper	Actor	+	+	0.649562
Athlete	PrimeMinister	-	+	0.649562
LunarCrater	GolfPlayer	+	+	0.649562
Station	SpaceMission	+	+	0.649562
Muscle	RugbyLeague	+	+	0.649562
WrittenWork	RailwayTunnel	+	+	0.649562
BaseballLeague	Legislature	+	+	0.649562
SoccerClub	MixedMartialArtsEvent	+	+	0.649562
SportsLeague	BiologicalDatabase	+	+	0.649562
YearInSpaceflight	SpeedwayLeague	+	+	0.649562
MusicalWork	Weapon	+	+	0.649562
PeriodicalLiterature	RailwayLine	+	+	0.649562
RoadTunnel	PokerPlayer	+	+	0.649562
Hotel	GivenName	+	+	0.649562
ProgrammingLanguage	Spacecraft	+	+	0.720403
Fish	ComicsCharacter	+	+	0.649562
AdministrativeRegion	Archaea	+	+	0.649562
Newspaper	Cyclist	+	+	0.649562
EducationalInstitution	Insect	+	+	0.512722
Infrastructure	SoccerManager	+	+	0.649562
Journalist	Work	+	+	0.649562
Project	NationalCollegiateAthleticAssociationAthlete	+	+	0.649562
GridironFootballPlayer	Boxer	-	+	0.649562
Valley	CanadianFootballTeam	+	+	0.649562
ArchitecturalStructure	MixedMartialArtsEvent	+	+	0.649562
Holiday	City	+	+	0.649562
SpeedwayLeague	BaseballPlayer	+	+	0.649562
RailwayTunnel	Activity	+	+	0.649562
Film	TelevisionStation	+	+	0.649562
Judge	Cyclist	-	+	0.649562
ShoppingMall	RadioStation	+	+	0.649562
Aircraft	Animal	+	+	0.620871
Vein	School	+	+	0.649562
Island	Cardinal	+	+	0.649562
InlineHockeyLeague	Organisation	-	+	0.649562
Fungus	FigureSkater	+	+	0.620871
Band	Comedian	+	+	0.620871
ChemicalSubstance	WaterwayTunnel	+	+	0.649562
Plant	AustralianFootballLeague	+	+	0.512722
ShoppingMall	AdultActor	+	+	0.649562
Cricketer	BaseballLeague	+	+	0.649562
SnookerChamp	SnookerPlayer	-	+	0.649562
Village	Library	+	+	0.649562
Device	MilitaryConflict	+	+	0.649562
LunarCrater	AcademicJournal	+	+	0.649562
Town	Band	+	+	0.620871
MusicGenre	BritishRoyalty	+	+	0.649562
SpeedwayLeague	Chancellor	+	+	0.649562
Spacecraft	Company	+	+	0.694787
Olympics	LacrosseLeague	+	+	0.649562
AdultActor	Weapon	+	+	0.649562
Spacecraft	TennisPlayer	+	+	0.649562
PeriodicalLiterature	Road	+	+	0.649562
EducationalInstitution	TennisLeague	+	+	0.649562
Legislature	PoliticalParty	+	+	0.649562
ChristianBishop	Plant	+	+	0.649562
SpaceStation	Cyclist	+	+	0.649562
WrestlingEvent	Wrestler	+	+	0.649562
Currency	Vein	+	+	0.649562
Conifer	School	+	+	0.649562
Disease	Olympics	+	+	0.649562
SupremeCourtOfTheUnitedStatesCase	Airport	+	+	0.649562
Cyclist	Vein	+	+	0.649562
RugbyPlayer	Bird	+	+	0.649562
Reptile	University	+	+	0.956360
Organisation	School	-	+	0.620871
Cleric	Rocket	+	+	0.649562
Convention	LacrosseLeague	+	+	0.649562
Person	AutoRacingLeague	+	-	0.410777
Automobile	Bridge	+	+	0.649562
Reptile	Event	+	+	0.649562
Database	VolleyballLeague	+	+	0.649562
Library	SoccerClub	+	+	0.649562
MilitaryPerson	Non-ProfitOrganisation	+	+	0.649562
Aircraft	Legislature	+	+	0.649562
AustralianFootballLeague	Museum	+	+	0.649562
Hotel	Archaea	+	+	0.649562
Stadium	FieldHockeyLeague	+	+	0.649562
RadioStation	Award	+	+	0.649562
Senator	Archaea	+	+	0.512722
Gnetophytes	Artist	+	+	0.649562
LegalCase	Archaea	+	+	0.649562
Actor	GovernmentAgency	+	+	0.649562
Journalist	BritishRoyalty	-	+	0.649562
FilmFestival	RugbyPlayer	+	+	0.649562
Beverage	Cave	+	+	0.649562
Museum	SpeedwayTeam	+	+	0.649562
AmericanFootballTeam	Fish	+	+	0.649562
AcademicJournal	PeriodicalLiterature	-	+	0.649562
BasketballPlayer	Monument	+	+	0.649562
Mountain	Model	+	+	0.649562
GrandPrix	Album	+	+	0.649562
IceHockeyPlayer	OlympicResult	+	+	0.649562
Lymph	SoccerClub	+	+	0.649562
Bridge	Tunnel	+	+	0.649562
Ginkgo	GreenAlga	+	+	0.649562
Moss	Artery	+	+	0.649562
Airport	SpeedwayTeam	+	+	0.649562
GovernmentAgency	Beverage	+	+	0.649562
SoccerLeague	MeanOfTransportation	+	+	0.649562
SpaceMission	College	+	+	0.649562
LacrosseLeague	MusicalArtist	+	+	0.649562
AdultActor	Airport	+	+	0.649562
Musical	Wrestler	+	+	0.649562
Park	FormulaOneRacer	+	+	0.649562
Crustacean	RouteOfTransportation	+	+	0.649562
Lymph	SoftballLeague	+	+	0.649562
TelevisionShow	PowerStation	+	+	0.649562
PokerPlayer	BadmintonPlayer	-	+	0.512722
Convention	Conifer	+	+	0.649562
Activity	WorldHeritageSite	+	+	0.649562
CanadianFootballTeam	GolfPlayer	+	+	0.649562
Beverage	GaelicGamesPlayer	+	+	0.649562
BadmintonPlayer	Artery	+	+	0.649562
SnookerPlayer	NationalCollegiateAthleticAssociationAthlete	-	+	0.649562
Village	RugbyLeague	+	+	0.649562
Museum	SportsLeague	+	+	0.649562
LegalCase	Park	+	+	0.649562
Person	Name	+	+	0.649562
InlineHockeyLeague	VolleyballLeague	+	+	0.649562
AutomobileEngine	IceHockeyLeague	+	+	0.649562
NascarDriver	Hotel	+	+	0.649562
GolfPlayer	EurovisionSongContestEntry	+	+	0.649562
CanadianFootballTeam	Project	+	+	0.649562
Drug	SnookerChamp	+	+	0.649562
AdultActor	Model	-	+	0.649562
AutomobileEngine	WrestlingEvent	+	+	0.649562
Island	Chancellor	+	+	0.649562
School	Project	+	+	0.620871
AcademicJournal	ResearchProject	+	+	0.649562
Hospital	Place	-	+	0.620871
Race	AutomobileEngine	+	+	0.649562
VideoGame	Newspaper	+	+	0.671556
Stadium	Philosopher	+	+	0.649562
BaseballLeague	GrandPrix	+	+	0.649562
TelevisionShow	Planet	+	+	0.649562
AmericanFootballPlayer	Theatre	+	+	0.649562
Scientist	PrimeMinister	-	+	0.649562
ShoppingMall	Species	+	+	0.512722
LunarCrater	AustralianFootballLeague	+	+	0.649562
HockeyTeam	Legislature	+	+	0.649562
LaunchPad	Lake	+	+	0.649562
Animal	Plant	+	-	0.206763
Event	Fish	+	+	0.649562
Eukaryote	EthnicGroup	+	+	0.649562
BiologicalDatabase	MusicalWork	+	+	0.649562
Country	VideoGame	+	+	0.575317
Musical	Ginkgo	+	+	0.649562
AdministrativeRegion	AdultActor	+	+	0.649562
AmericanFootballLeague	MotorcycleRacingLeague	+	+	0.649562
OlympicResult	ChemicalCompound	+	+	0.720403
MusicGenre	FilmFestival	+	+	0.649562
