concept1	concept2	correctclass	ledaclass	conf
Fungus	Musical	+	+	0.841947
Brain	Company	+	+	0.841947
Bird	Song	+	+	0.944486
ChristianBishop	Continent	+	+	0.666200
Station	NascarDriver	+	+	0.666200
EducationalInstitution	Automobile	+	+	0.666200
Cricketer	OlympicResult	+	+	0.666200
PowerStation	Stream	+	+	0.666200
Convention	Single	+	+	0.841947
Wrestler	RadioStation	+	+	0.666200
Non-ProfitOrganisation	Bone	+	+	0.666200
GolfPlayer	Reptile	+	+	0.666200
Governor	CricketLeague	+	+	0.666200
PlayboyPlaymate	IceHockeyLeague	+	+	0.666200
VideoGame	Journalist	+	+	0.666200
Canal	Congressman	+	+	0.933918
OfficeHolder	FootballMatch	+	+	0.666200
SpeedwayTeam	SkiArea	+	+	0.666200
WomensTennisAssociationTournament	Criminal	+	+	0.666200
Activity	FormulaOneRacer	+	+	0.666200
Colour	Work	+	+	0.940320
ShoppingMall	BaseballLeague	+	+	0.666200
BadmintonPlayer	InlineHockeyLeague	+	+	0.666200
VideoGame	MusicFestival	+	+	0.666200
Lake	AmericanFootballTeam	+	+	0.666200
GreenAlga	Grape	+	+	0.507089
Musical	Nerve	+	+	0.933918
Tunnel	Athlete	+	+	0.841947
RadioStation	GolfPlayer	+	+	0.666200
FloweringPlant	SpeedwayTeam	+	+	0.666200
Bacteria	AmericanFootballTeam	+	+	0.666200
BasketballLeague	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
WaterwayTunnel	Lake	+	+	0.666200
SnookerWorldRanking	MusicFestival	+	+	0.666200
NationalCollegiateAthleticAssociationAthlete	RugbyLeague	+	+	0.666200
Animal	BadmintonPlayer	+	+	0.666200
Organisation	ChristianBishop	+	+	0.666200
Gnetophytes	OfficeHolder	+	+	0.666200
Chancellor	PeriodicalLiterature	+	+	0.666200
GreenAlga	Vein	+	+	0.666200
Park	VolleyballLeague	+	+	0.666200
Brain	AmericanFootballPlayer	+	+	0.666200
Scientist	Legislature	+	+	0.978717
WineRegion	ComicsCreator	+	+	0.666200
Drug	Bone	+	+	0.860525
MixedMartialArtsEvent	PersonFunction	+	+	0.666200
SpaceMission	OfficeHolder	+	+	0.666200
MusicFestival	Game	+	+	0.666200
Model	BasketballTeam	+	+	0.666200
RecordLabel	Election	+	+	0.666200
Animal	RouteOfTransportation	+	+	0.666200
TelevisionEpisode	ChemicalSubstance	+	+	0.666200
SpeedwayTeam	Food	+	+	0.666200
SpaceShuttle	WorldHeritageSite	+	+	0.666200
Device	OfficeHolder	+	-	0.456360
Moss	Mayor	+	+	0.841947
AutomobileEngine	BasketballLeague	+	+	0.666200
AustralianRulesFootballPlayer	Race	+	+	0.666200
Race	PoliticalParty	+	+	0.666200
Nerve	Automobile	+	+	0.990639
Cleric	Valley	+	+	0.933918
MotorcycleRacingLeague	SnookerWorldRanking	+	+	0.666200
Judge	Scientist	-	+	0.675950
RecordLabel	RouteOfTransportation	+	+	0.666200
PersonFunction	Newspaper	+	+	0.666200
HistoricPlace	Ambassador	+	+	0.666200
Animal	Musical	+	+	0.733038
Cardinal	CollegeCoach	-	+	0.666200
Park	MusicalWork	+	+	0.507089
Bridge	Race	+	-	0.400536
VideogamesLeague	InlineHockeyLeague	+	+	0.507089
Ambassador	PokerPlayer	-	+	0.666200
Bacteria	Animal	+	+	0.532560
Rocket	ComicsCharacter	+	+	0.666200
PowerStation	Magazine	+	+	0.666200
HistoricPlace	Olympics	+	+	0.666200
MeanOfTransportation	Bone	+	+	0.666200
LaunchPad	Boxer	+	+	0.909096
SnookerWorldRanking	Cleric	+	+	0.666200
NaturalPlace	ShoppingMall	+	+	0.666200
Restaurant	Legislature	+	+	0.978717
Wrestler	Sport	+	+	0.841947
River	MusicalArtist	+	+	0.666200
Magazine	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
PeriodicalLiterature	Lymph	+	+	0.666200
Moss	Plant	-	-	0.475569
VideogamesLeague	HistoricPlace	+	+	0.666200
WorldHeritageSite	Device	+	+	0.666200
SpaceStation	Disease	+	+	0.666200
Olympics	Conifer	+	+	0.978717
MartialArtist	Bacteria	+	+	0.666200
BasketballLeague	Brain	+	+	0.666200
SnookerPlayer	AdministrativeRegion	+	+	0.666200
Game	Theatre	+	+	0.675950
Mayor	Food	+	+	0.933918
Planet	Stadium	+	+	0.975094
SupremeCourtOfTheUnitedStatesCase	Hotel	+	+	0.666200
Cardinal	Bacteria	+	+	0.841947
Protein	Arachnid	+	+	0.990639
SupremeCourtOfTheUnitedStatesCase	MilitaryConflict	+	+	0.666200
RecordLabel	PublicTransitSystem	+	+	0.666200
Project	Fungus	+	+	0.978717
GrandPrix	ShoppingMall	+	+	0.666200
BaseballLeague	SnookerPlayer	+	+	0.666200
Project	TelevisionEpisode	+	+	0.666200
Journalist	RouteOfTransportation	+	+	0.666200
LegalCase	Island	+	+	0.666200
NaturalPlace	Single	+	+	0.666200
Book	Film	+	-	0.267366
Bone	AdultActor	+	+	0.666200
GridironFootballPlayer	Organisation	+	+	0.666200
Park	BasketballTeam	+	+	0.666200
Airport	Work	+	+	0.830817
Software	AutomobileEngine	+	+	0.666200
MountainRange	FormulaOneRacer	+	+	0.666200
Conifer	SnookerChamp	+	+	0.666200
Lymph	Cycad	+	+	0.964325
MountainRange	RailwayTunnel	+	+	0.666200
ProgrammingLanguage	SkiArea	+	+	0.666200
Automobile	BiologicalDatabase	+	+	0.666200
MusicGenre	River	+	+	0.666200
HistoricPlace	OlympicResult	+	+	0.666200
Grape	Reptile	+	+	0.841947
Musical	Software	+	+	0.929940
TelevisionStation	Crustacean	+	+	0.666200
InlineHockeyLeague	ComicsCreator	+	+	0.666200
Hotel	PeriodicalLiterature	+	+	0.666200
Mammal	Artist	+	+	0.860525
Grape	Cycad	+	-	0.281993
MusicalWork	Stream	+	+	0.666200
Journalist	Moss	+	+	0.841947
Valley	GolfPlayer	+	+	0.666200
Writer	River	+	+	0.805516
Plant	Road	+	-	0.456360
Stream	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
Database	Cleric	+	+	0.978717
MusicGenre	Holiday	+	+	0.666200
MilitaryConflict	MountainRange	+	+	0.666200
Embryology	OfficeHolder	+	+	0.964325
Airport	Activity	+	+	0.933918
Database	Newspaper	+	+	0.933918
AmericanFootballTeam	LaunchPad	+	+	0.666200
FigureSkater	Weapon	+	+	0.666200
GridironFootballPlayer	City	+	+	0.666200
SoftballLeague	GolfPlayer	+	+	0.666200
FootballMatch	Software	+	+	0.666200
AcademicJournal	Weapon	+	+	0.666200
Criminal	Reptile	+	-	0.456360
Animal	Colour	+	+	0.639336
FigureSkater	RecordLabel	+	+	0.666200
IceHockeyLeague	LegalCase	+	+	0.666200
LunarCrater	Film	+	+	0.666200
Non-ProfitOrganisation	Event	+	+	0.666200
MusicGenre	TelevisionShow	+	+	0.666200
Organisation	Chancellor	+	+	0.978717
Infrastructure	Rocket	+	+	0.783079
Crustacean	Project	+	+	0.978717
Mollusca	BritishRoyalty	+	+	0.666200
Grape	Organisation	+	+	0.978717
Museum	Arachnid	+	+	0.975094
Judge	Athlete	-	+	0.675950
Amphibian	School	+	+	0.841947
SupremeCourtOfTheUnitedStatesCase	Model	+	+	0.666200
BroadcastNetwork	Play	+	+	0.666200
RailwayTunnel	GolfPlayer	+	+	0.666200
Cricketer	SportsLeague	+	+	0.666200
Eukaryote	Congressman	+	+	0.648719
Model	Lymph	+	+	0.783079
Politician	ShoppingMall	+	+	0.666200
Stadium	Cave	+	+	0.841947
Judge	Newspaper	+	+	0.841947
Ginkgo	Automobile	+	+	0.933918
WrittenWork	Crustacean	+	+	0.666200
Colour	Park	+	+	0.933918
Species	Artist	+	+	0.978717
GaelicGamesPlayer	GivenName	+	+	0.666200
Senator	GridironFootballPlayer	-	+	0.666200
Event	Library	+	+	0.975094
TradeUnion	Device	+	+	0.666200
AustralianFootballLeague	Bridge	+	+	0.666200
SupremeCourtOfTheUnitedStatesCase	VideoGame	+	+	0.666200
Book	SpeedwayTeam	+	+	0.666200
SportsLeague	AmericanFootballPlayer	+	+	0.666200
Magazine	PoloLeague	+	+	0.666200
Website	Valley	+	+	0.783079
Website	Name	+	+	0.783079
SpeedwayLeague	PoloLeague	+	-	0.145250
MusicalWork	BasketballLeague	+	+	0.666200
Bacteria	Village	+	+	0.933918
AnatomicalStructure	Work	+	+	0.666200
Building	MotorcycleRacingLeague	+	+	0.666200
MartialArtist	WrestlingEvent	+	+	0.666200
YearInSpaceflight	MountainRange	+	+	0.666200
Plant	Ambassador	+	+	0.675950
SportsEvent	Cardinal	+	+	0.666200
ShoppingMall	Cyclist	+	+	0.666200
HockeyTeam	Organisation	-	+	0.666200
Park	MilitaryConflict	+	+	0.666200
AdministrativeRegion	Boxer	+	+	0.666200
Restaurant	Automobile	+	-	0.456360
ChemicalSubstance	MusicFestival	+	+	0.666200
WaterwayTunnel	Disease	+	+	0.666200
Airline	Artery	+	+	0.576393
TennisPlayer	FieldHockeyLeague	+	+	0.666200
MilitaryUnit	HistoricPlace	+	+	0.666200
Boxer	Canal	+	+	0.975094
AustralianFootballLeague	EurovisionSongContestEntry	+	+	0.666200
FootballMatch	Song	+	+	0.666200
TelevisionEpisode	HistoricBuilding	+	+	0.666200
Amphibian	AutomobileEngine	+	+	0.666200
ClubMoss	Grape	+	+	0.666200
Song	Brain	+	+	0.841947
WomensTennisAssociationTournament	MilitaryUnit	+	+	0.666200
Restaurant	Sport	+	+	0.975094
Album	VolleyballLeague	+	+	0.666200
VideoGame	Eukaryote	+	+	0.666200
Boxer	Protein	+	+	0.933918
RoadTunnel	Database	+	+	0.666200
ChemicalSubstance	Cricketer	+	+	0.666200
Mollusca	Mammal	+	+	0.964325
FloweringPlant	AcademicJournal	+	+	0.666200
MilitaryUnit	BasketballPlayer	+	+	0.666200
PrimeMinister	PokerPlayer	-	+	0.507089
LacrosseLeague	LegalCase	+	+	0.666200
Moss	FilmFestival	+	+	0.666200
Game	RoadJunction	+	+	0.666200
Website	Non-ProfitOrganisation	+	+	0.666200
SoccerClub	PopulatedPlace	+	+	0.666200
Device	AutomobileEngine	-	+	0.666200
Moss	Website	+	+	0.783079
MixedMartialArtsEvent	AmericanFootballTeam	+	+	0.666200
AnatomicalStructure	Museum	+	+	0.666200
Station	Organisation	+	-	0.053828
AmericanFootballTeam	Rocket	+	+	0.666200
MilitaryPerson	Aircraft	+	+	0.666200
Artery	Conifer	+	+	0.933918
Canal	Road	+	+	0.841947
Protein	MountainRange	+	+	0.666200
Magazine	Monarch	+	+	0.841947
SpaceMission	Non-ProfitOrganisation	+	+	0.666200
EthnicGroup	Spacecraft	+	+	0.666200
BasketballLeague	MilitaryConflict	+	+	0.666200
BaseballLeague	Judge	+	+	0.666200
TennisLeague	SpaceMission	+	+	0.666200
Film	Planet	+	+	0.681908
SoftballLeague	EducationalInstitution	+	+	0.666200
ClubMoss	Ginkgo	+	+	0.666200
Actor	School	+	-	0.400536
Crustacean	CollegeCoach	+	+	0.666200
Bacteria	OlympicResult	+	+	0.666200
NationalCollegiateAthleticAssociationAthlete	Single	+	+	0.666200
WrestlingEvent	Scientist	+	+	0.666200
Disease	Insect	+	+	0.929940
Station	HandballLeague	+	+	0.666200
Airline	Building	+	+	0.576393
Locomotive	MountainRange	+	+	0.666200
WrestlingEvent	WineRegion	+	+	0.666200
Station	Stadium	+	+	0.518125
PeriodicalLiterature	Building	+	+	0.666200
Olympics	SpaceShuttle	+	+	0.666200
Crustacean	Embryology	+	+	0.964325
Bird	Crustacean	+	-	0.211909
OfficeHolder	Amphibian	+	+	0.841947
SkiArea	GreenAlga	+	+	0.666200
CanadianFootballTeam	Station	+	+	0.666200
Cleric	PrimeMinister	-	+	0.666200
BasketballPlayer	Disease	+	+	0.666200
Stadium	Stream	+	+	0.879299
Astronaut	Lymph	+	+	0.783079
Philosopher	TennisPlayer	-	+	0.666200
WrestlingEvent	SpaceShuttle	+	+	0.666200
NationalCollegiateAthleticAssociationAthlete	MusicalArtist	-	+	0.666200
Device	Beverage	+	-	0.416358
Wrestler	Cardinal	-	+	0.841947
FootballMatch	Sport	+	+	0.666200
Island	RailwayLine	+	+	0.666200
Monarch	BasketballPlayer	-	+	0.666200
Station	Animal	+	-	0.456360
ChemicalSubstance	Embryology	+	+	0.666200
Bird	RailwayTunnel	+	+	0.666200
IceHockeyLeague	FormulaOneRacer	+	+	0.666200
HockeyTeam	NascarDriver	+	+	0.666200
City	WrittenWork	+	+	0.666200
BritishRoyalty	Colour	+	+	0.666200
SpaceMission	MotorcycleRacingLeague	+	+	0.666200
GreenAlga	YearInSpaceflight	+	+	0.666200
NationalCollegiateAthleticAssociationAthlete	SoftballLeague	+	+	0.666200
AdministrativeRegion	Game	+	+	0.666200
BaseballLeague	Station	+	+	0.666200
Road	Infrastructure	-	+	0.510279
MotorcycleRacingLeague	Weapon	+	+	0.666200
IceHockeyPlayer	Tunnel	+	+	0.666200
Drug	Play	+	+	0.859973
PeriodicalLiterature	SportsLeague	+	+	0.666200
Non-ProfitOrganisation	Musical	+	+	0.666200
PublicTransitSystem	City	+	+	0.666200
MusicGenre	MixedMartialArtsLeague	+	+	0.666200
MilitaryPerson	Ship	+	+	0.666200
ClubMoss	Bacteria	+	+	0.666200
AustralianRulesFootballPlayer	Building	+	+	0.666200
Theatre	Ginkgo	+	+	0.933918
Musical	Restaurant	+	+	0.938767
HistoricBuilding	Locomotive	+	+	0.666200
Animal	Village	+	+	0.639336
IceHockeyLeague	CanadianFootballLeague	+	+	0.507089
RugbyPlayer	Country	+	+	0.666200
Lake	SoccerPlayer	+	+	0.666200
SoccerClub	InlineHockeyLeague	+	+	0.666200
SkiArea	Mollusca	+	+	0.666200
Band	Hospital	+	-	0.475569
Musical	AmericanFootballTeam	+	+	0.666200
Activity	Drug	+	+	0.664007
Grape	ChemicalSubstance	+	+	0.666200
Criminal	RadioStation	+	+	0.666200
Cave	ShoppingMall	+	+	0.666200
Reptile	Amphibian	+	-	0.211909
MilitaryConflict	Convention	+	+	0.666200
Cricketer	Event	+	+	0.783079
Magazine	FootballMatch	+	+	0.666200
Brain	Rocket	+	+	0.975094
Activity	Actor	+	-	0.256179
SnookerPlayer	LacrosseLeague	+	+	0.666200
Scientist	Band	+	+	0.841947
Organisation	SnookerWorldRanking	+	+	0.666200
ChemicalSubstance	LacrosseLeague	+	+	0.666200
Ship	Congressman	+	+	0.933918
PrimeMinister	FloweringPlant	+	+	0.666200
Magazine	Game	+	+	0.841947
Plant	Musical	+	+	0.938767
MusicGenre	Chancellor	+	+	0.666200
Cyclist	VolleyballLeague	+	+	0.666200
FictionalCharacter	BadmintonPlayer	-	+	0.666200
FootballMatch	College	+	+	0.666200
TelevisionEpisode	Award	+	+	0.666200
MeanOfTransportation	FilmFestival	+	+	0.666200
MeanOfTransportation	Tunnel	+	+	0.666200
Artery	Saint	+	+	0.841947
Bridge	Chancellor	+	+	0.933918
HistoricBuilding	Fish	+	+	0.666200
Stadium	AustralianFootballLeague	+	+	0.666200
Embryology	AutoRacingLeague	+	+	0.666200
Hospital	AnatomicalStructure	+	+	0.666200
NascarDriver	Album	+	+	0.666200
MartialArtist	PersonFunction	+	+	0.666200
Philosopher	FloweringPlant	+	+	0.666200
SpaceMission	Cardinal	+	+	0.666200
Bacteria	CanadianFootballLeague	+	+	0.666200
ChristianBishop	SportsTeam	+	+	0.666200
Bridge	VideogamesLeague	+	+	0.666200
Park	Astronaut	+	+	0.576393
Name	SoccerLeague	+	+	0.666200
Library	Legislature	+	+	0.675950
Moss	Weapon	+	+	0.975094
Bird	HistoricPlace	+	+	0.666200
Vein	ShoppingMall	+	+	0.666200
RecordLabel	TennisPlayer	+	+	0.666200
Airline	Governor	+	+	0.576393
ResearchProject	SpaceStation	+	+	0.666200
PopulatedPlace	Comedian	+	+	0.666200
Musical	GreenAlga	+	+	0.666200
River	SoccerLeague	+	+	0.666200
Fish	Infrastructure	+	+	0.964325
SnookerWorldRanking	Station	+	+	0.666200
InlineHockeyLeague	MemberOfParliament	+	+	0.666200
Reptile	Fern	+	+	0.576393
Company	MixedMartialArtsEvent	+	+	0.666200
Non-ProfitOrganisation	Play	+	+	0.666200
ResearchProject	Currency	+	+	0.666200
WrestlingEvent	Chancellor	+	+	0.666200
Infrastructure	Plant	+	+	0.964325
Ship	SnookerPlayer	+	+	0.666200
Hospital	Work	+	-	0.211909
PoliticalParty	MixedMartialArtsLeague	+	+	0.666200
Aircraft	Insect	+	+	0.639336
WaterwayTunnel	Bacteria	+	+	0.666200
Project	Game	+	-	0.456360
FieldHockeyLeague	ClubMoss	+	+	0.666200
Rocket	Road	+	-	0.302020
RadioStation	Saint	+	+	0.666200
Game	Model	+	-	0.211909
SportsTeam	EducationalInstitution	+	+	0.666200
Magazine	HistoricPlace	+	+	0.666200
ComicsCreator	Amphibian	+	+	0.666200
Museum	TennisLeague	+	+	0.666200
Continent	EthnicGroup	+	+	0.666200
CricketLeague	Species	+	+	0.666200
Cyclist	VideogamesLeague	+	+	0.666200
WorldHeritageSite	FootballMatch	+	+	0.666200
Town	TelevisionStation	+	+	0.666200
Sport	Boxer	+	+	0.841947
Broadcaster	Comedian	+	-	0.281993
GridironFootballPlayer	PowerStation	+	+	0.666200
WaterwayTunnel	SkiArea	+	+	0.666200
Saint	Politician	-	-	0.211909
FilmFestival	WrestlingEvent	+	+	0.666200
FootballMatch	HistoricBuilding	+	+	0.666200
Governor	Mammal	+	+	0.938767
Automobile	FigureSkater	+	+	0.666200
FilmFestival	BasketballPlayer	+	+	0.666200
Comedian	River	+	+	0.933918
HistoricPlace	Work	+	+	0.666200
Currency	ArchitecturalStructure	+	+	0.666200
Race	Band	+	+	0.675950
RailwayLine	Mammal	+	+	0.666200
Mayor	Race	+	+	0.859973
MartialArtist	Theatre	+	+	0.666200
ClubMoss	PeriodicalLiterature	+	+	0.666200
BroadcastNetwork	SpaceMission	+	+	0.666200
Ginkgo	TennisLeague	+	+	0.666200
Archaea	PowerStation	+	+	0.666200
ResearchProject	Election	+	+	0.666200
Holiday	Station	+	+	0.639336
LaunchPad	FieldHockeyLeague	+	+	0.666200
Crustacean	President	+	+	0.841947
MilitaryConflict	SoccerClub	+	+	0.666200
Island	Model	+	+	0.975094
Monument	BritishRoyalty	+	+	0.666200
GrandPrix	Writer	+	+	0.666200
AustralianRulesFootballPlayer	Locomotive	+	+	0.666200
Locomotive	PublicTransitSystem	+	+	0.666200
GivenName	FigureSkater	+	+	0.666200
Hospital	Tunnel	+	+	0.675950
Brain	Monarch	+	+	0.878491
Eukaryote	MilitaryUnit	+	+	0.666200
TelevisionShow	Race	+	+	0.666200
Country	Governor	+	+	0.639336
Nerve	GreenAlga	+	+	0.666200
RecordLabel	MotorcycleRacingLeague	+	+	0.666200
WaterwayTunnel	Album	+	+	0.666200
Saint	Legislature	+	+	0.990639
WrestlingEvent	Cyclist	+	+	0.666200
Non-ProfitOrganisation	Mammal	+	+	0.666200
BaseballPlayer	Town	+	+	0.666200
PokerPlayer	LacrosseLeague	+	+	0.666200
Fern	RadioStation	+	+	0.666200
Settlement	SnookerPlayer	+	+	0.666200
Muscle	Planet	+	+	0.841947
Ambassador	BaseballLeague	+	+	0.666200
Work	Eukaryote	+	+	0.576393
Model	MountainRange	+	+	0.507089
Fish	Valley	+	+	0.975094
VideoGame	Planet	+	+	0.666200
Wrestler	NationalCollegiateAthleticAssociationAthlete	-	+	0.666200
Road	WrittenWork	+	+	0.666200
Nerve	ShoppingMall	+	+	0.666200
Cardinal	Band	+	+	0.933918
SnookerChamp	Magazine	+	+	0.666200
Grape	TelevisionStation	+	+	0.666200
Food	Tunnel	+	+	0.933918
MusicalArtist	Software	+	+	0.666200
Bridge	Cyclist	+	+	0.841947
TennisLeague	Politician	+	+	0.666200
TelevisionStation	MusicGenre	+	+	0.666200
AnatomicalStructure	Athlete	+	+	0.666200
Vein	Bridge	+	-	0.211909
Project	ResearchProject	-	-	0.145250
EducationalInstitution	LaunchPad	+	+	0.666200
SpaceMission	ComicsCharacter	+	+	0.666200
Currency	Comedian	+	+	0.978717
HandballLeague	BiologicalDatabase	+	+	0.666200
NascarDriver	Holiday	+	+	0.666200
PopulatedPlace	VideoGame	+	+	0.666200
Convention	River	+	+	0.978717
PrimeMinister	Arachnid	+	+	0.666200
MixedMartialArtsEvent	Weapon	+	+	0.666200
Eukaryote	Holiday	+	+	0.964325
BroadcastNetwork	Single	+	+	0.666200
Archaea	FictionalCharacter	+	+	0.666200
Continent	AdultActor	+	+	0.666200
SoccerPlayer	Museum	+	+	0.666200
AmericanFootballTeam	Election	+	+	0.666200
RailwayTunnel	SpaceShuttle	+	+	0.666200
ProtectedArea	Locomotive	+	+	0.666200
CanadianFootballLeague	WrestlingEvent	+	+	0.666200
LunarCrater	Brain	+	+	0.666200
FieldHockeyLeague	VideogamesLeague	+	+	0.507089
Congressman	PersonFunction	+	+	0.666200
SoftballLeague	Event	+	+	0.666200
BasketballPlayer	Stream	+	+	0.666200
TelevisionEpisode	MusicGenre	+	+	0.666200
Amphibian	Band	+	+	0.830817
WomensTennisAssociationTournament	Work	+	+	0.666200
RugbyLeague	Crustacean	+	+	0.666200
SoftballLeague	RoadTunnel	+	+	0.666200
Language	Insect	+	+	0.978717
VideogamesLeague	FilmFestival	+	+	0.666200
Actor	Restaurant	+	+	0.841947
CollegeCoach	GolfLeague	+	+	0.666200
CricketLeague	Plant	+	+	0.666200
Monument	Muscle	+	+	0.933918
SoccerClub	FootballMatch	+	+	0.666200
FloweringPlant	GridironFootballPlayer	+	+	0.666200
Animal	IceHockeyPlayer	+	+	0.666200
Country	Song	+	-	0.400536
Bacteria	RailwayTunnel	+	+	0.666200
Reptile	HockeyTeam	+	+	0.666200
HandballLeague	Journalist	+	+	0.666200
PersonFunction	Award	+	+	0.666200
SoccerManager	BadmintonPlayer	-	+	0.666200
GaelicGamesPlayer	MusicalArtist	-	+	0.666200
RecordLabel	BaseballLeague	+	+	0.666200
PoliticalParty	Fungus	+	+	0.666200
PrimeMinister	Film	+	+	0.666200
Archaea	Newspaper	+	+	0.666200
Name	Country	+	+	0.664007
Cardinal	Crustacean	+	+	0.841947
Newspaper	CanadianFootballLeague	+	+	0.666200
ProtectedArea	Airline	+	+	0.666200
Band	Colour	+	+	0.933918
Person	Food	+	-	0.211909
Fungus	ProtectedArea	+	+	0.666200
TelevisionStation	Island	+	+	0.666200
Valley	SoccerManager	+	+	0.666200
Grape	SnookerWorldRanking	+	+	0.666200
Eukaryote	LunarCrater	+	+	0.666200
TelevisionStation	Cricketer	+	+	0.666200
SoccerLeague	Mammal	+	+	0.666200
Nerve	RugbyLeague	+	+	0.666200
Hotel	HockeyTeam	+	+	0.507089
City	Scientist	+	-	0.416358
Governor	PopulatedPlace	+	+	0.666200
Road	BasketballTeam	+	+	0.666200
PoliticalParty	Judge	+	+	0.666200
Legislature	ResearchProject	+	+	0.666200
Play	Automobile	+	+	0.929940
WomensTennisAssociationTournament	Park	+	+	0.666200
SoccerClub	Station	+	+	0.666200
RugbyLeague	BaseballPlayer	+	+	0.666200
University	Cycad	+	+	0.783079
Game	OlympicResult	+	+	0.666200
OlympicResult	ProtectedArea	+	+	0.666200
Archaea	AmericanFootballPlayer	+	+	0.666200
PoloLeague	MountainRange	+	+	0.666200
Newspaper	Criminal	+	+	0.933918
AustralianFootballLeague	RadioStation	+	+	0.666200
Song	HandballLeague	+	+	0.666200
PokerPlayer	Theatre	+	+	0.666200
Game	SpaceStation	+	+	0.666200
PowerStation	Sport	+	+	0.666200
Reptile	Brain	+	-	0.400536
BritishRoyalty	Device	+	+	0.666200
PlayboyPlaymate	MartialArtist	-	+	0.666200
FictionalCharacter	GreenAlga	+	+	0.666200
Currency	SpaceMission	+	+	0.666200
Language	NascarDriver	+	+	0.666200
Actor	AdministrativeRegion	+	+	0.666200
RoadJunction	BiologicalDatabase	+	+	0.666200
MusicalArtist	BiologicalDatabase	+	+	0.666200
Broadcaster	AmericanFootballLeague	+	+	0.666200
NaturalPlace	RugbyPlayer	+	+	0.666200
AdultActor	EthnicGroup	+	+	0.666200
BadmintonPlayer	BritishRoyalty	-	+	0.666200
MilitaryConflict	TennisLeague	+	+	0.666200
SoccerManager	TradeUnion	+	+	0.666200
Eukaryote	GovernmentAgency	+	+	0.666200
Actor	ComicsCreator	-	+	0.507089
Boxer	VolleyballLeague	+	+	0.666200
RecordLabel	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
Journalist	MusicGenre	+	+	0.666200
Broadcaster	Olympics	+	+	0.964325
MotorcycleRacingLeague	SpeedwayTeam	+	+	0.666200
Park	Project	+	+	0.978717
Saint	Bridge	+	+	0.841947
Species	CollegeCoach	+	+	0.666200
TelevisionStation	WrestlingEvent	+	+	0.666200
AcademicJournal	Settlement	+	+	0.666200
Aircraft	BaseballPlayer	+	+	0.666200
AdultActor	SpaceMission	+	+	0.666200
VideogamesLeague	PeriodicalLiterature	+	+	0.666200
Olympics	Archaea	+	+	0.666200
Philosopher	RoadTunnel	+	+	0.666200
Ginkgo	ChemicalSubstance	+	+	0.666200
Architect	Restaurant	+	+	0.841947
NascarDriver	AustralianRulesFootballPlayer	-	+	0.666200
LacrosseLeague	FootballMatch	+	+	0.666200
GreenAlga	FigureSkater	+	+	0.666200
Ginkgo	Model	+	+	0.975094
Olympics	College	+	+	0.933918
SpaceMission	Country	+	+	0.666200
ChemicalCompound	GivenName	+	+	0.666200
MusicFestival	AcademicJournal	+	+	0.666200
WaterwayTunnel	Island	+	+	0.666200
ClubMoss	Valley	+	+	0.666200
AutomobileEngine	BadmintonPlayer	+	+	0.666200
Magazine	SkiArea	+	+	0.666200
TelevisionEpisode	OlympicResult	+	+	0.666200
GreenAlga	MusicalWork	+	+	0.666200
ChristianBishop	River	+	+	0.666200
Politician	AutomobileEngine	+	+	0.666200
MusicFestival	Valley	+	+	0.666200
Cave	Artery	+	+	0.841947
WomensTennisAssociationTournament	Model	+	+	0.666200
BaseballLeague	Album	+	+	0.666200
RoadTunnel	EducationalInstitution	+	+	0.666200
SoccerLeague	Library	+	+	0.666200
Food	HistoricBuilding	+	+	0.666200
Chancellor	GreenAlga	+	+	0.666200
Cycad	AustralianRulesFootballPlayer	+	+	0.666200
BodyOfWater	Project	+	+	0.666200
MilitaryUnit	Philosopher	+	+	0.666200
