concept1	concept2	correctclass	ledaclass	conf
Bridge	Cleric	+	+	0.520253
AdministrativeRegion	Criminal	+	-	0.480368
MixedMartialArtsLeague	Single	+	-	0.480368
Criminal	Hotel	+	-	0.128685
ProtectedArea	ProgrammingLanguage	+	-	0.111822
NascarDriver	GreenAlga	+	-	0.480368
BadmintonPlayer	MixedMartialArtsLeague	+	-	0.480368
Game	Single	+	-	0.128685
Protein	PowerStation	+	-	0.111822
PlayboyPlaymate	FootballMatch	+	-	0.480368
MemberOfParliament	TelevisionEpisode	+	-	0.480368
Wrestler	Broadcaster	+	-	0.128685
Scientist	Politician	-	-	0.315694
CricketLeague	Fish	+	-	0.480368
Continent	Artist	+	-	0.128685
TelevisionEpisode	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
MilitaryConflict	AmericanFootballPlayer	+	-	0.480368
Settlement	PrimeMinister	+	-	0.480368
Disease	Race	+	-	0.128685
HistoricBuilding	Person	+	-	0.480368
WrestlingEvent	Airport	+	-	0.111822
Cardinal	MilitaryPerson	-	-	0.480368
SkiArea	Park	+	-	0.480368
IceHockeyLeague	FootballMatch	+	-	0.480368
Athlete	IceHockeyLeague	+	-	0.111822
Mayor	PowerStation	+	-	0.480368
GaelicGamesPlayer	Currency	+	-	0.480368
PersonFunction	Park	+	-	0.111822
SoccerManager	Journalist	-	-	0.480368
Company	VideoGame	+	-	0.480368
Organisation	Saint	+	-	0.315694
Artery	TelevisionShow	+	-	0.480368
FigureSkater	Eukaryote	+	-	0.480368
Monument	EurovisionSongContestEntry	+	-	0.480368
Name	FormulaOneRacer	+	-	0.480368
Bacteria	EthnicGroup	+	-	0.480368
Journalist	Restaurant	+	-	0.128685
Insect	WrittenWork	+	-	0.480368
SoftballLeague	HistoricPlace	+	-	0.480368
Mollusca	Scientist	+	+	0.520253
Name	Species	+	+	0.520253
Bacteria	Monarch	+	+	0.520253
Hospital	GaelicGamesPlayer	+	-	0.480368
Muscle	Database	+	-	0.128685
President	Town	+	-	0.315694
Crustacean	Currency	+	-	0.128685
Newspaper	MotorcycleRacingLeague	+	-	0.480368
Currency	Musical	+	+	0.520253
LegalCase	EurovisionSongContestEntry	+	-	0.480368
Infrastructure	GovernmentAgency	+	-	0.480368
Species	Ginkgo	-	-	0.083824
SportsLeague	ComicsCharacter	+	-	0.480368
Mollusca	GolfPlayer	+	-	0.480368
Monument	MeanOfTransportation	+	-	0.480368
Restaurant	RailwayLine	+	-	0.111822
Scientist	MilitaryUnit	+	-	0.111822
MusicalArtist	HistoricPlace	+	-	0.480368
SnookerPlayer	Project	+	-	0.480368
ArchitecturalStructure	Architect	+	-	0.111822
Spacecraft	MusicalWork	+	-	0.480368
Mayor	Canal	+	+	0.520253
Single	Event	+	-	0.315694
Software	Race	+	-	0.128685
MilitaryPerson	SoftballLeague	+	-	0.480368
Disease	SoccerClub	+	-	0.480368
Holiday	TelevisionEpisode	+	-	0.480368
MusicFestival	SoftballLeague	+	-	0.480368
FigureSkater	ProtectedArea	+	-	0.480368
GivenName	Convention	+	-	0.111822
Town	Stadium	+	-	0.315694
Park	PrimeMinister	+	-	0.111822
Place	PowerStation	-	-	0.010510
Software	PopulatedPlace	+	-	0.111822
Grape	TelevisionEpisode	+	-	0.111822
PoloLeague	VolleyballLeague	+	-	0.111822
AnatomicalStructure	Species	+	-	0.480368
President	NascarDriver	-	-	0.480368
Fish	Activity	+	-	0.315694
ChemicalSubstance	GaelicGamesPlayer	+	-	0.480368
WrittenWork	TennisPlayer	+	-	0.480368
BasketballLeague	LegalCase	+	-	0.480368
PoloLeague	Saint	+	-	0.480368
Journalist	FilmFestival	+	-	0.480368
Drug	MotorcycleRacingLeague	+	-	0.480368
Race	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
University	Airport	+	+	0.520253
SportsLeague	Crustacean	+	-	0.480368
Crustacean	Muscle	+	+	0.520253
Fern	Lake	+	-	0.315694
Scientist	Governor	-	+	0.520253
Conifer	Monarch	+	+	0.520253
Lake	Monument	+	-	0.315694
IceHockeyPlayer	Olympics	+	-	0.480368
FormulaOneRacer	VideoGame	+	-	0.480368
NascarDriver	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
PrimeMinister	GaelicGamesPlayer	-	-	0.111822
Lighthouse	TelevisionShow	+	-	0.480368
TennisLeague	Building	+	-	0.480368
Cyclist	HistoricPlace	+	-	0.111822
Chancellor	Mayor	-	-	0.128685
Mammal	PrimeMinister	+	-	0.480368
Play	SoccerPlayer	+	-	0.111822
Automobile	TennisPlayer	+	-	0.480368
River	Stream	-	-	0.037464
MilitaryConflict	GolfLeague	+	-	0.480368
Town	RailwayLine	+	-	0.480368
SportsLeague	MixedMartialArtsEvent	+	-	0.480368
Astronaut	EurovisionSongContestEntry	+	-	0.480368
LacrosseLeague	SnookerWorldRanking	+	-	0.480368
Bacteria	Website	+	+	0.520253
Single	Aircraft	+	+	0.520253
Road	Senator	+	+	0.520253
Olympics	BroadcastNetwork	+	-	0.480368
EducationalInstitution	SpaceStation	+	-	0.111822
Holiday	ChristianBishop	+	-	0.480368
Place	FigureSkater	+	-	0.480368
Website	RecordLabel	+	-	0.480368
SnookerChamp	Stadium	+	-	0.111822
SpaceStation	Legislature	+	-	0.480368
SpaceShuttle	Infrastructure	+	-	0.480368
SnookerWorldRanking	Library	+	-	0.480368
BasketballPlayer	Hotel	+	-	0.480368
Cycad	VideoGame	+	-	0.480368
MeanOfTransportation	BaseballLeague	+	-	0.480368
Mammal	Drug	+	+	0.520253
WomensTennisAssociationTournament	FilmFestival	+	-	0.480368
EducationalInstitution	Bird	+	-	0.480368
LegalCase	RugbyLeague	+	-	0.111822
Reptile	MusicalWork	+	-	0.480368
MemberOfParliament	Judge	-	-	0.480368
School	IceHockeyLeague	+	-	0.480368
Award	RouteOfTransportation	+	-	0.480368
SportsLeague	Library	+	-	0.480368
SoccerManager	Amphibian	+	-	0.480368
Hospital	BasketballTeam	+	-	0.480368
PoloLeague	VideoGame	+	-	0.111822
NationalCollegiateAthleticAssociationAthlete	ChemicalSubstance	+	-	0.480368
MotorcycleRacingLeague	LacrosseLeague	+	-	0.111822
GrandPrix	LunarCrater	+	-	0.480368
EurovisionSongContestEntry	OfficeHolder	+	-	0.480368
SoccerManager	LunarCrater	+	-	0.111822
Monarch	CanadianFootballLeague	+	-	0.480368
SportsEvent	Lymph	+	-	0.480368
AdultActor	Newspaper	+	-	0.111822
Gnetophytes	AustralianFootballLeague	+	-	0.480368
ComicsCharacter	Language	+	-	0.480368
PlayboyPlaymate	GovernmentAgency	+	-	0.480368
MusicalWork	Aircraft	+	-	0.480368
River	Tunnel	+	+	0.520253
Vein	Artist	+	+	0.520253
Conifer	InlineHockeyLeague	+	-	0.480368
Plant	Fish	+	-	0.315694
RouteOfTransportation	Vein	+	-	0.480368
Philosopher	River	+	-	0.059116
Sport	AdultActor	+	-	0.480368
FictionalCharacter	OfficeHolder	-	-	0.111822
Museum	AmericanFootballPlayer	+	-	0.480368
EducationalInstitution	Artery	+	-	0.480368
MountainRange	LacrosseLeague	+	-	0.480368
ChemicalCompound	Politician	+	-	0.480368
GaelicGamesPlayer	ChemicalCompound	+	-	0.480368
College	EducationalInstitution	-	-	0.072351
MeanOfTransportation	Hotel	+	-	0.480368
MixedMartialArtsLeague	Governor	+	-	0.480368
ClubMoss	Cleric	+	-	0.111822
RailwayLine	GolfPlayer	+	-	0.480368
Station	Film	+	-	0.315694
Station	MixedMartialArtsEvent	+	-	0.480368
BodyOfWater	Database	+	-	0.480368
Planet	Event	+	-	0.128685
Organisation	Judge	+	-	0.315694
SpeedwayLeague	SnookerChamp	+	-	0.480368
Broadcaster	Rocket	+	+	0.520253
FigureSkater	PersonFunction	+	-	0.480368
RugbyLeague	Software	+	-	0.111822
MeanOfTransportation	OlympicResult	+	-	0.480368
RoadJunction	Reptile	+	-	0.111822
TelevisionEpisode	MilitaryConflict	+	-	0.480368
Brain	SnookerPlayer	+	-	0.480368
Cricketer	Crustacean	+	-	0.128685
Cave	IceHockeyPlayer	+	-	0.480368
Olympics	SpaceMission	+	-	0.480368
FigureSkater	Band	+	-	0.480368
Crustacean	BasketballTeam	+	-	0.480368
FieldHockeyLeague	Single	+	-	0.480368
Protein	AutoRacingLeague	+	-	0.480368
Settlement	Name	+	-	0.315694
Conifer	NaturalPlace	+	-	0.480368
Monarch	Cricketer	-	+	0.520253
OfficeHolder	ChemicalCompound	+	-	0.480368
WrestlingEvent	Astronaut	+	-	0.480368
LaunchPad	Single	+	+	0.520253
Film	MixedMartialArtsEvent	+	-	0.480368
Airline	WrestlingEvent	+	-	0.111822
VideogamesLeague	AdministrativeRegion	+	-	0.480368
MusicFestival	GolfPlayer	+	-	0.480368
Infrastructure	AustralianRulesFootballPlayer	+	-	0.480368
Athlete	SoccerManager	-	-	0.480368
MartialArtist	MountainRange	+	-	0.480368
Writer	Cave	+	-	0.315694
RouteOfTransportation	Cardinal	+	-	0.480368
Hotel	MilitaryConflict	+	-	0.480368
Comedian	PersonFunction	+	-	0.111822
Chancellor	PlayboyPlaymate	-	-	0.480368
CollegeCoach	MixedMartialArtsLeague	+	-	0.480368
FilmFestival	Writer	+	-	0.480368
Aircraft	TelevisionShow	+	-	0.480368
Conifer	SoftballLeague	+	-	0.480368
FloweringPlant	Canal	+	-	0.480368
Species	Game	+	+	0.520253
SoccerPlayer	Restaurant	+	-	0.480368
WaterwayTunnel	Building	+	-	0.480368
ChemicalSubstance	Rocket	+	-	0.480368
SpaceStation	SkiArea	+	-	0.111822
Legislature	ChemicalSubstance	+	-	0.480368
BritishRoyalty	Play	+	-	0.111822
Mountain	Stream	+	+	0.520253
Settlement	NascarDriver	+	-	0.480368
BadmintonPlayer	PersonFunction	+	-	0.480368
SoccerClub	ResearchProject	+	-	0.480368
Hospital	Continent	+	+	0.520253
Architect	Lymph	+	+	0.520253
Artery	Journalist	+	+	0.520253
Wrestler	Software	+	+	0.520253
AmericanFootballTeam	Station	+	-	0.480368
Fern	RouteOfTransportation	+	-	0.480368
ChemicalCompound	Game	+	-	0.480368
Astronaut	Fungus	+	+	0.520253
BadmintonPlayer	Legislature	+	-	0.480368
Artist	Planet	+	-	0.128685
Olympics	Lighthouse	+	+	0.520253
BroadcastNetwork	Hospital	+	-	0.480368
SpaceMission	Film	+	-	0.480368
Museum	PeriodicalLiterature	+	-	0.480368
Judge	Person	-	-	0.037464
GaelicGamesPlayer	LaunchPad	+	-	0.480368
Language	Automobile	+	-	0.128685
MilitaryConflict	RoadJunction	+	-	0.480368
Airline	Saint	+	+	0.520253
Judge	Name	+	-	0.128685
Saint	FormulaOneRacer	-	-	0.480368
Species	Mollusca	-	-	0.083824
RugbyLeague	HockeyTeam	+	-	0.480368
Philosopher	NascarDriver	-	-	0.111822
Album	Writer	+	+	0.520253
HistoricPlace	Locomotive	+	-	0.480368
PeriodicalLiterature	Senator	+	-	0.480368
Database	CollegeCoach	+	-	0.480368
PlayboyPlaymate	AcademicJournal	+	-	0.480368
Planet	Currency	+	+	0.520253
Mayor	EurovisionSongContestEntry	+	-	0.480368
Film	Stream	+	-	0.059116
SportsLeague	PoliticalParty	+	-	0.480368
Race	Grape	+	-	0.128685
RadioStation	SnookerChamp	+	-	0.480368
AmericanFootballPlayer	EducationalInstitution	+	-	0.480368
BritishRoyalty	FigureSkater	-	-	0.480368
Vein	SpaceStation	+	-	0.111822
Non-ProfitOrganisation	Rocket	+	-	0.480368
EthnicGroup	Sport	+	-	0.480368
Disease	Park	+	+	0.520253
President	RouteOfTransportation	+	-	0.480368
RugbyLeague	School	+	-	0.480368
Monument	Project	+	-	0.128685
Town	Astronaut	+	+	0.520253
Cleric	MilitaryPerson	-	-	0.480368
Convention	Moss	+	+	0.520253
Work	PowerStation	+	-	0.480368
Animal	RoadJunction	+	-	0.480368
BadmintonPlayer	Lymph	+	-	0.480368
Canal	Insect	+	-	0.315694
GridironFootballPlayer	Magazine	+	-	0.480368
Wrestler	PoliticalParty	+	-	0.480368
SpaceStation	Ginkgo	+	-	0.480368
Senator	Bird	+	+	0.520253
MeanOfTransportation	Writer	+	-	0.480368
Musical	ComicsCreator	+	-	0.480368
Convention	Holiday	+	+	0.520253
Place	Monarch	+	-	0.315694
ChristianBishop	Website	+	-	0.480368
Settlement	Artery	+	+	0.520253
SoccerClub	Person	+	-	0.480368
VideoGame	Song	+	-	0.480368
ProtectedArea	Mollusca	+	-	0.111822
Theatre	GaelicGamesPlayer	+	-	0.480368
College	WineRegion	+	-	0.480368
Lighthouse	FictionalCharacter	+	-	0.480368
SoccerPlayer	Judge	-	-	0.480368
Band	School	+	+	0.520253
MusicGenre	Ambassador	+	-	0.480368
Comedian	ProgrammingLanguage	+	-	0.480368
FieldHockeyLeague	Project	+	-	0.480368
LegalCase	BodyOfWater	+	-	0.480368
HistoricPlace	OfficeHolder	+	-	0.480368
Cardinal	SoccerClub	+	-	0.480368
EthnicGroup	Writer	+	-	0.480368
AustralianFootballLeague	GolfLeague	+	-	0.111822
NationalCollegiateAthleticAssociationAthlete	RecordLabel	+	-	0.480368
MusicFestival	Monument	+	-	0.111822
Mountain	Plant	+	+	0.520253
Locomotive	AdultActor	+	-	0.480368
Tunnel	MilitaryConflict	+	-	0.480368
HistoricBuilding	WomensTennisAssociationTournament	+	-	0.480368
Holiday	HistoricPlace	+	-	0.111822
Scientist	Album	+	+	0.520253
Congressman	Station	+	-	0.128685
SoccerManager	MusicFestival	+	-	0.480368
LaunchPad	Valley	+	+	0.520253
Reptile	ShoppingMall	+	-	0.480368
Comedian	SportsLeague	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	MixedMartialArtsLeague	+	-	0.480368
Archaea	BroadcastNetwork	+	-	0.480368
Continent	Library	+	+	0.520253
EurovisionSongContestEntry	IceHockeyPlayer	+	-	0.480368
TradeUnion	RailwayLine	+	-	0.480368
School	Arachnid	+	-	0.315694
NaturalPlace	Cycad	+	-	0.480368
ChemicalSubstance	Valley	+	-	0.480368
SportsEvent	Magazine	+	-	0.480368
Language	OlympicResult	+	-	0.480368
Museum	Philosopher	+	-	0.315694
Animal	VolleyballLeague	+	-	0.480368
Actor	Fern	+	+	0.520253
Comedian	Cycad	+	-	0.128685
FilmFestival	Monument	+	-	0.480368
Sport	AmericanFootballLeague	+	-	0.480368
CricketLeague	EducationalInstitution	+	-	0.480368
Activity	Broadcaster	+	+	0.520253
MixedMartialArtsEvent	Beverage	+	-	0.480368
MeanOfTransportation	ArchitecturalStructure	+	-	0.480368
MusicalArtist	CanadianFootballLeague	+	-	0.480368
Museum	AdministrativeRegion	+	-	0.480368
Station	IceHockeyLeague	+	-	0.480368
ProtectedArea	President	+	-	0.111822
BasketballTeam	Website	+	-	0.480368
YearInSpaceflight	FormulaOneRacer	+	-	0.480368
GivenName	SpeedwayTeam	+	-	0.480368
BaseballPlayer	Event	+	-	0.480368
Convention	Senator	+	+	0.520253
EthnicGroup	AcademicJournal	+	-	0.480368
PrimeMinister	ComicsCreator	-	-	0.480368
EducationalInstitution	Cardinal	+	-	0.480368
City	TelevisionShow	+	-	0.480368
SoccerPlayer	Album	+	-	0.480368
SoccerLeague	HandballLeague	+	-	0.111822
Town	Museum	+	-	0.315694
ChemicalCompound	CollegeCoach	+	-	0.480368
Disease	Bridge	+	-	0.128685
Fungus	BroadcastNetwork	+	-	0.480368
PoloLeague	Plant	+	-	0.111822
SpaceMission	Vein	+	-	0.111822
CollegeCoach	CanadianFootballTeam	+	-	0.480368
AcademicJournal	Island	+	-	0.480368
Mayor	LaunchPad	+	+	0.520253
FieldHockeyLeague	Airport	+	-	0.480368
BroadcastNetwork	SpaceStation	+	-	0.480368
Infrastructure	Station	-	-	0.037464
ArchitecturalStructure	ProgrammingLanguage	+	-	0.480368
Astronaut	SnookerWorldRanking	+	-	0.480368
RecordLabel	Mayor	+	-	0.480368
AnatomicalStructure	HockeyTeam	+	-	0.480368
Race	Colour	+	+	0.520253
FloweringPlant	BasketballTeam	+	-	0.480368
TelevisionEpisode	HockeyTeam	+	-	0.480368
Film	CanadianFootballLeague	+	-	0.480368
Sport	IceHockeyLeague	+	-	0.480368
EthnicGroup	NaturalPlace	+	-	0.480368
TelevisionStation	MixedMartialArtsEvent	+	-	0.480368
Insect	Automobile	+	-	0.315694
RugbyLeague	GivenName	+	-	0.111822
LegalCase	Saint	+	-	0.480368
Person	GivenName	+	-	0.480368
MilitaryConflict	Book	+	-	0.480368
AdultActor	Plant	+	-	0.480368
FieldHockeyLeague	MilitaryPerson	+	-	0.480368
College	Road	+	+	0.520253
RoadJunction	Award	+	-	0.480368
Theatre	PeriodicalLiterature	+	-	0.111822
Mammal	Book	+	+	0.520253
NaturalPlace	EurovisionSongContestEntry	+	-	0.480368
YearInSpaceflight	Work	+	-	0.480368
AdultActor	MusicFestival	+	-	0.480368
WrittenWork	Food	+	-	0.480368
Newspaper	Ship	+	+	0.520253
Criminal	NaturalPlace	+	-	0.480368
Convention	Lake	+	+	0.520253
HockeyTeam	EthnicGroup	+	-	0.480368
Film	Mollusca	+	+	0.520253
Company	Park	+	+	0.520253
Event	College	+	+	0.520253
Cricketer	Wrestler	-	-	0.128685
Infrastructure	Senator	+	+	0.520253
TelevisionEpisode	Airline	+	-	0.480368
River	BaseballLeague	+	-	0.480368
Project	SpaceShuttle	+	-	0.480368
Name	Plant	+	-	0.315694
Country	Beverage	+	+	0.520253
Bacteria	SoftballLeague	+	-	0.480368
Stadium	City	+	+	0.520253
WaterwayTunnel	ShoppingMall	+	-	0.480368
Archaea	Cycad	+	-	0.480368
Insect	ChemicalCompound	+	-	0.480368
SnookerWorldRanking	PersonFunction	+	-	0.480368
MusicGenre	GovernmentAgency	+	-	0.480368
WineRegion	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
WorldHeritageSite	SnookerWorldRanking	+	-	0.111822
City	TradeUnion	+	-	0.480368
PokerPlayer	ChemicalSubstance	+	-	0.480368
WrestlingEvent	Olympics	+	-	0.480368
FormulaOneRacer	SnookerPlayer	-	-	0.111822
AutomobileEngine	RailwayTunnel	+	-	0.480368
Restaurant	PrimeMinister	+	-	0.480368
PublicTransitSystem	SportsLeague	+	-	0.480368
School	BaseballPlayer	+	-	0.480368
RadioStation	MeanOfTransportation	+	-	0.111822
Website	VideogamesLeague	+	-	0.480368
Ginkgo	Film	+	+	0.520253
Bird	TelevisionStation	+	-	0.480368
Village	Aircraft	+	+	0.520253
RoadTunnel	MusicalWork	+	-	0.480368
Mammal	AmericanFootballTeam	+	-	0.480368
WrestlingEvent	VideogamesLeague	+	-	0.480368
HistoricPlace	Athlete	+	-	0.111822
RailwayLine	Museum	+	-	0.480368
Play	TelevisionShow	+	-	0.480368
SoccerClub	Settlement	+	-	0.111822
Island	Non-ProfitOrganisation	+	-	0.480368
RoadJunction	College	+	-	0.480368
Mayor	AmericanFootballPlayer	-	-	0.480368
Valley	Ship	+	+	0.520253
Artery	Nerve	+	-	0.160537
Country	Game	+	-	0.315694
Band	SportsLeague	+	-	0.480368
HockeyTeam	BaseballLeague	+	-	0.480368
BritishRoyalty	Hospital	+	-	0.480368
GolfLeague	Hospital	+	-	0.480368
Disease	Song	+	+	0.520253
LaunchPad	ClubMoss	+	-	0.480368
Rocket	SpeedwayLeague	+	-	0.480368
LunarCrater	MusicalArtist	+	-	0.480368
RoadTunnel	GridironFootballPlayer	+	-	0.480368
MeanOfTransportation	Beverage	+	-	0.480368
NascarDriver	ComicsCharacter	-	-	0.111822
CanadianFootballLeague	Name	+	-	0.480368
Athlete	Name	+	-	0.128685
SkiArea	RouteOfTransportation	+	-	0.480368
Astronaut	SpeedwayTeam	+	-	0.480368
Town	Gnetophytes	+	-	0.480368
MountainRange	CanadianFootballLeague	+	-	0.480368
AmericanFootballPlayer	Athlete	-	-	0.072351
Artist	Organisation	+	+	0.520253
BiologicalDatabase	Bird	+	-	0.111822
Bird	TelevisionShow	+	-	0.480368
AmericanFootballLeague	Beverage	+	-	0.480368
Crustacean	River	+	+	0.520253
MountainRange	Fish	+	-	0.480368
ComicsCreator	FloweringPlant	+	-	0.480368
PokerPlayer	SoccerPlayer	-	-	0.111822
Architect	ComicsCharacter	-	-	0.480368
RadioStation	SpaceStation	+	-	0.111822
Athlete	VideoGame	+	-	0.111822
Athlete	Play	+	-	0.315694
BiologicalDatabase	Airport	+	-	0.480368
President	Conifer	+	+	0.520253
AutoRacingLeague	Mayor	+	-	0.480368
Continent	ChemicalSubstance	+	-	0.480368
RadioStation	PoliticalParty	+	-	0.480368
Village	TennisLeague	+	-	0.111822
ProtectedArea	Device	+	-	0.480368
Software	AutoRacingLeague	+	-	0.480368
PeriodicalLiterature	MusicFestival	+	-	0.480368
Fungus	HistoricBuilding	+	-	0.480368
Conifer	SpeedwayTeam	+	-	0.480368
Saint	School	+	-	0.059116
Animal	Lighthouse	+	+	0.520253
Road	AutomobileEngine	+	-	0.480368
Weapon	NationalCollegiateAthleticAssociationAthlete	+	-	0.480368
Album	AnatomicalStructure	+	-	0.480368
Currency	Lighthouse	+	+	0.520253
ComicsCreator	Lake	+	-	0.480368
ComicsCharacter	PublicTransitSystem	+	-	0.480368
CricketLeague	Website	+	-	0.111822
ShoppingMall	MixedMartialArtsLeague	+	-	0.480368
Valley	Artist	+	+	0.520253
Library	SpeedwayLeague	+	-	0.480368
RoadTunnel	ChemicalCompound	+	-	0.480368
Aircraft	Model	+	+	0.520253
Astronaut	Country	+	+	0.520253
Project	Race	+	+	0.520253
MixedMartialArtsLeague	Organisation	-	-	0.072351
Mammal	Disease	+	+	0.520253
MountainRange	Archaea	+	-	0.480368
TelevisionEpisode	PokerPlayer	+	-	0.480368
Band	Play	+	-	0.315694
MilitaryPerson	CanadianFootballTeam	+	-	0.480368
MemberOfParliament	AdultActor	-	-	0.480368
HandballLeague	Valley	+	-	0.111822
SnookerChamp	Newspaper	+	-	0.480368
Grape	School	+	+	0.520253
Person	Infrastructure	+	-	0.315694
Mayor	Airport	+	+	0.520253
Hotel	SnookerChamp	+	-	0.480368
Ambassador	AcademicJournal	+	-	0.480368
Brain	Wrestler	+	+	0.520253
Comedian	PowerStation	+	-	0.111822
BaseballLeague	Airline	+	-	0.111822
Beverage	Colour	+	+	0.520253
WorldHeritageSite	ProgrammingLanguage	+	-	0.111822
RailwayLine	Valley	+	-	0.480368
HockeyTeam	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
ComicsCreator	Lymph	+	-	0.480368
HandballLeague	WrestlingEvent	+	-	0.480368
Mayor	President	-	+	0.520253
BasketballLeague	PublicTransitSystem	+	-	0.480368
Amphibian	Insect	+	-	0.315694
Actor	ChristianBishop	-	-	0.480368
Beverage	Actor	+	+	0.520253
MixedMartialArtsEvent	Fish	+	-	0.480368
SpaceStation	Congressman	+	-	0.480368
Legislature	Congressman	+	+	0.520253
Bird	FormulaOneRacer	+	-	0.480368
PersonFunction	EthnicGroup	+	-	0.480368
RoadTunnel	Road	+	-	0.111822
LegalCase	Airline	+	-	0.111822
Continent	Mollusca	+	+	0.520253
AcademicJournal	Musical	+	-	0.111822
Disease	Conifer	+	-	0.315694
AcademicJournal	Drug	+	-	0.480368
Gnetophytes	SnookerChamp	+	-	0.480368
Award	AnatomicalStructure	+	-	0.480368
SpaceStation	Ship	+	-	0.111822
Nerve	Lake	+	-	0.128685
PoloLeague	Governor	+	-	0.480368
Ship	Mountain	+	+	0.520253
River	Work	+	+	0.520253
SoccerPlayer	Nerve	+	-	0.480368
Model	ChemicalCompound	+	-	0.480368
BasketballTeam	SpeedwayLeague	+	-	0.480368
MilitaryPerson	Park	+	-	0.480368
TelevisionStation	HandballLeague	+	-	0.480368
EducationalInstitution	HistoricPlace	+	-	0.480368
SpeedwayTeam	SportsEvent	+	-	0.111822
Gnetophytes	Hotel	+	-	0.480368
Spacecraft	NaturalPlace	+	-	0.111822
BiologicalDatabase	PokerPlayer	+	-	0.480368
WaterwayTunnel	Convention	+	-	0.480368
PoloLeague	SpaceShuttle	+	-	0.111822
AustralianRulesFootballPlayer	AmericanFootballLeague	+	-	0.111822
IceHockeyLeague	MixedMartialArtsEvent	+	-	0.480368
Nerve	Magazine	+	-	0.128685
Olympics	ComicsCreator	+	-	0.111822
BasketballTeam	RailwayTunnel	+	-	0.480368
Newspaper	Vein	+	+	0.520253
Congressman	Mammal	+	+	0.520253
Reptile	Artist	+	+	0.520253
AmericanFootballLeague	RadioStation	+	-	0.480368
City	SupremeCourtOfTheUnitedStatesCase	+	-	0.480368
Astronaut	Embryology	+	+	0.520253
FormulaOneRacer	ProtectedArea	+	-	0.480368
Ginkgo	HandballLeague	+	-	0.480368
AcademicJournal	RecordLabel	+	-	0.480368
Nerve	Broadcaster	+	+	0.520253
SoccerClub	ShoppingMall	+	-	0.111822
GreenAlga	Work	+	-	0.480368
BroadcastNetwork	WrittenWork	+	-	0.111822
Spacecraft	Bone	+	+	0.520253
Cyclist	EthnicGroup	+	-	0.480368
Mollusca	RouteOfTransportation	+	-	0.480368
Mammal	OfficeHolder	+	+	0.520253
SpaceShuttle	VolleyballLeague	+	-	0.480368
WineRegion	Governor	+	-	0.480368
Olympics	RouteOfTransportation	+	-	0.480368
EthnicGroup	Cricketer	+	-	0.480368
Stadium	Organisation	+	+	0.520253
EurovisionSongContestEntry	OlympicResult	+	-	0.480368
Film	Crustacean	+	+	0.520253
Canal	RailwayLine	+	-	0.480368
Website	SupremeCourtOfTheUnitedStatesCase	+	-	0.111822
Wrestler	Book	+	+	0.520253
Sport	MemberOfParliament	+	-	0.480368
MusicalArtist	Place	+	-	0.480368
RadioStation	Disease	+	-	0.480368
HistoricBuilding	Criminal	+	-	0.480368
Astronaut	Reptile	+	+	0.520253
CollegeCoach	GovernmentAgency	+	-	0.480368
Aircraft	ComicsCreator	+	-	0.480368
Philosopher	Sport	+	-	0.315694
FigureSkater	SpaceShuttle	+	-	0.480368
City	OfficeHolder	+	+	0.520253
GolfPlayer	Moss	+	-	0.480368
Island	BroadcastNetwork	+	-	0.480368
Weapon	Nerve	+	+	0.520253
Fungus	Legislature	+	+	0.520253
MusicalArtist	PoliticalParty	+	-	0.111822
HistoricPlace	Name	+	-	0.111822
