concept1	concept2	correctclass	ledaclass	conf
Work	Eukaryote	+	+	0.705867
Model	MountainRange	+	+	0.694679
Fish	Valley	+	+	0.948349
VideoGame	Planet	+	+	0.694679
Wrestler	NationalCollegiateAthleticAssociationAthlete	-	+	0.694679
Road	WrittenWork	+	+	0.694679
Nerve	ShoppingMall	+	+	0.694679
Cardinal	Band	+	+	0.986344
SnookerChamp	Magazine	+	+	0.694679
Grape	TelevisionStation	+	+	0.694679
Food	Tunnel	+	+	0.986344
MusicalArtist	Software	+	+	0.694679
Bridge	Cyclist	+	+	0.720180
TennisLeague	Politician	+	+	0.694679
TelevisionStation	MusicGenre	+	+	0.694679
AnatomicalStructure	Athlete	+	+	0.694679
Vein	Bridge	+	-	0.363317
Project	ResearchProject	-	-	0.017113
EducationalInstitution	LaunchPad	+	+	0.694679
SpaceMission	ComicsCharacter	+	+	0.694679
Currency	Comedian	+	+	0.969250
HandballLeague	BiologicalDatabase	+	+	0.694679
NascarDriver	Holiday	+	+	0.694679
PopulatedPlace	VideoGame	+	+	0.694679
Convention	River	+	+	0.969250
PrimeMinister	Arachnid	+	+	0.694679
MixedMartialArtsEvent	Weapon	+	+	0.694679
Eukaryote	Holiday	+	+	0.967095
BroadcastNetwork	Single	+	+	0.694679
Archaea	FictionalCharacter	+	+	0.694679
Continent	AdultActor	+	+	0.694679
SoccerPlayer	Museum	+	+	0.694679
AmericanFootballTeam	Election	+	+	0.694679
RailwayTunnel	SpaceShuttle	+	+	0.694679
ProtectedArea	Locomotive	+	+	0.694679
CanadianFootballLeague	WrestlingEvent	+	+	0.694679
LunarCrater	Brain	+	+	0.694679
FieldHockeyLeague	VideogamesLeague	+	+	0.547097
Congressman	PersonFunction	+	+	0.694679
SoftballLeague	Event	+	+	0.694679
BasketballPlayer	Stream	+	+	0.694679
TelevisionEpisode	MusicGenre	+	+	0.694679
Amphibian	Band	+	+	0.802797
WomensTennisAssociationTournament	Work	+	+	0.694679
RugbyLeague	Crustacean	+	+	0.694679
SoftballLeague	RoadTunnel	+	+	0.694679
Language	Insect	+	+	0.995573
VideogamesLeague	FilmFestival	+	+	0.694679
Actor	Restaurant	+	+	0.720180
CollegeCoach	GolfLeague	+	+	0.694679
CricketLeague	Plant	+	+	0.694679
Monument	Muscle	+	+	0.910110
SoccerClub	FootballMatch	+	+	0.694679
FloweringPlant	GridironFootballPlayer	+	+	0.694679
Animal	IceHockeyPlayer	+	+	0.694679
Country	Song	+	-	0.363317
Bacteria	RailwayTunnel	+	+	0.694679
Reptile	HockeyTeam	+	+	0.694679
HandballLeague	Journalist	+	+	0.694679
PersonFunction	Award	+	+	0.694679
SoccerManager	BadmintonPlayer	-	+	0.694679
GaelicGamesPlayer	MusicalArtist	-	+	0.694679
RecordLabel	BaseballLeague	+	+	0.694679
PoliticalParty	Fungus	+	+	0.694679
PrimeMinister	Film	+	+	0.694679
Archaea	Newspaper	+	+	0.694679
Name	Country	+	+	0.802797
Cardinal	Crustacean	+	+	0.720180
Newspaper	CanadianFootballLeague	+	+	0.694679
ProtectedArea	Airline	+	+	0.694679
Band	Colour	+	+	0.986344
Person	Food	+	-	0.184796
Fungus	ProtectedArea	+	+	0.694679
TelevisionStation	Island	+	+	0.694679
Valley	SoccerManager	+	+	0.694679
Grape	SnookerWorldRanking	+	+	0.694679
Eukaryote	LunarCrater	+	+	0.694679
TelevisionStation	Cricketer	+	+	0.694679
SoccerLeague	Mammal	+	+	0.694679
Nerve	RugbyLeague	+	+	0.694679
Hotel	HockeyTeam	+	+	0.547097
City	Scientist	+	+	0.941226
Governor	PopulatedPlace	+	+	0.694679
Road	BasketballTeam	+	+	0.694679
PoliticalParty	Judge	+	+	0.694679
Legislature	ResearchProject	+	+	0.694679
Play	Automobile	+	+	0.980337
WomensTennisAssociationTournament	Park	+	+	0.694679
SoccerClub	Station	+	+	0.694679
RugbyLeague	BaseballPlayer	+	+	0.694679
University	Cycad	+	+	0.904220
Game	OlympicResult	+	+	0.694679
OlympicResult	ProtectedArea	+	+	0.694679
Archaea	AmericanFootballPlayer	+	+	0.694679
PoloLeague	MountainRange	+	+	0.694679
Newspaper	Criminal	+	+	0.910110
AustralianFootballLeague	RadioStation	+	+	0.694679
Song	HandballLeague	+	+	0.694679
PokerPlayer	Theatre	+	+	0.694679
Game	SpaceStation	+	+	0.694679
PowerStation	Sport	+	+	0.694679
Reptile	Brain	+	-	0.363317
BritishRoyalty	Device	+	+	0.694679
PlayboyPlaymate	MartialArtist	-	+	0.694679
FictionalCharacter	GreenAlga	+	+	0.694679
Currency	SpaceMission	+	+	0.694679
Language	NascarDriver	+	+	0.694679
Actor	AdministrativeRegion	+	+	0.694679
RoadJunction	BiologicalDatabase	+	+	0.694679
MusicalArtist	BiologicalDatabase	+	+	0.694679
Broadcaster	AmericanFootballLeague	+	+	0.694679
NaturalPlace	RugbyPlayer	+	+	0.694679
AdultActor	EthnicGroup	+	+	0.694679
BadmintonPlayer	BritishRoyalty	-	+	0.694679
MilitaryConflict	TennisLeague	+	+	0.694679
SoccerManager	TradeUnion	+	+	0.694679
Eukaryote	GovernmentAgency	+	+	0.694679
Actor	ComicsCreator	-	+	0.547097
Boxer	VolleyballLeague	+	+	0.694679
RecordLabel	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
Journalist	MusicGenre	+	+	0.694679
Broadcaster	Olympics	+	+	0.967095
MotorcycleRacingLeague	SpeedwayTeam	+	+	0.694679
Park	Project	+	+	0.969250
Saint	Bridge	+	+	0.720180
Species	CollegeCoach	+	+	0.694679
TelevisionStation	WrestlingEvent	+	+	0.694679
AcademicJournal	Settlement	+	+	0.694679
Aircraft	BaseballPlayer	+	+	0.694679
AdultActor	SpaceMission	+	+	0.694679
VideogamesLeague	PeriodicalLiterature	+	+	0.694679
Olympics	Archaea	+	+	0.694679
Philosopher	RoadTunnel	+	+	0.694679
Ginkgo	ChemicalSubstance	+	+	0.694679
Architect	Restaurant	+	+	0.720180
NascarDriver	AustralianRulesFootballPlayer	-	+	0.694679
LacrosseLeague	FootballMatch	+	+	0.694679
GreenAlga	FigureSkater	+	+	0.694679
Ginkgo	Model	+	+	0.948349
Olympics	College	+	+	0.910110
SpaceMission	Country	+	+	0.694679
ChemicalCompound	GivenName	+	+	0.694679
MusicFestival	AcademicJournal	+	+	0.694679
WaterwayTunnel	Island	+	+	0.694679
ClubMoss	Valley	+	+	0.694679
AutomobileEngine	BadmintonPlayer	+	+	0.694679
Magazine	SkiArea	+	+	0.694679
TelevisionEpisode	OlympicResult	+	+	0.694679
GreenAlga	MusicalWork	+	+	0.694679
ChristianBishop	River	+	+	0.694679
Politician	AutomobileEngine	+	+	0.694679
MusicFestival	Valley	+	+	0.694679
Cave	Artery	+	+	0.720180
WomensTennisAssociationTournament	Model	+	+	0.694679
BaseballLeague	Album	+	+	0.694679
RoadTunnel	EducationalInstitution	+	+	0.694679
SoccerLeague	Library	+	+	0.694679
Food	HistoricBuilding	+	+	0.694679
Chancellor	GreenAlga	+	+	0.694679
Cycad	AustralianRulesFootballPlayer	+	+	0.694679
BodyOfWater	Project	+	+	0.694679
MilitaryUnit	Philosopher	+	+	0.694679
Book	MotorcycleRacingLeague	+	+	0.694679
PlayboyPlaymate	Stream	+	+	0.694679
TennisLeague	MilitaryUnit	+	+	0.694679
AustralianFootballLeague	Tunnel	+	+	0.694679
Cardinal	Song	+	+	0.941226
HockeyTeam	City	+	+	0.694679
Hotel	Bacteria	+	+	0.720180
Animal	Place	+	-	0.363317
Holiday	Governor	+	+	0.969250
Cleric	Governor	-	+	0.720180
Road	Artery	+	-	0.410185
Infrastructure	ComicsCharacter	+	+	0.694679
Activity	SpaceStation	+	+	0.694679
Musical	RoadTunnel	+	+	0.694679
Model	Ambassador	-	+	0.802797
MeanOfTransportation	GreenAlga	+	+	0.694679
Infrastructure	Embryology	+	+	0.967095
Currency	Continent	+	+	0.969250
Library	Activity	+	-	0.363317
OfficeHolder	Crustacean	+	+	0.720180
Convention	Non-ProfitOrganisation	+	+	0.547097
Nerve	Bacteria	+	+	0.995573
SupremeCourtOfTheUnitedStatesCase	BasketballTeam	+	+	0.694679
MixedMartialArtsEvent	Play	+	+	0.694679
Mammal	PowerStation	+	+	0.694679
Drug	AustralianRulesFootballPlayer	+	+	0.694679
Crustacean	TennisPlayer	+	+	0.694679
Country	FilmFestival	+	+	0.694679
Bone	Journalist	+	+	0.910110
BritishRoyalty	Library	+	+	0.694679
GolfLeague	Magazine	+	+	0.694679
City	Fish	+	-	0.363317
Race	AcademicJournal	+	+	0.694679
Hotel	AdultActor	+	+	0.694679
SpeedwayLeague	Island	+	+	0.694679
Lake	RouteOfTransportation	+	+	0.694679
SportsLeague	PoloLeague	-	-	0.017113
MilitaryUnit	AutoRacingLeague	+	+	0.694679
NascarDriver	LacrosseLeague	+	+	0.694679
Congressman	Fern	+	+	0.705867
Stadium	University	+	+	0.720180
WrittenWork	Musical	+	+	0.694679
Song	Cyclist	+	+	0.995573
Fungus	SportsTeam	+	+	0.694679
Automobile	Software	+	+	0.874821
CollegeCoach	RouteOfTransportation	+	+	0.694679
SoccerLeague	Musical	+	+	0.694679
Album	RecordLabel	+	+	0.694679
EducationalInstitution	Architect	+	+	0.694679
LunarCrater	Rocket	+	+	0.694679
Drug	Broadcaster	+	+	0.705867
SpaceMission	VideoGame	+	+	0.694679
WineRegion	RugbyPlayer	+	+	0.694679
FieldHockeyLeague	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
Arachnid	Bacteria	+	+	0.720180
AustralianFootballLeague	LegalCase	+	+	0.694679
Museum	LunarCrater	+	+	0.694679
SpaceMission	NascarDriver	+	+	0.694679
PersonFunction	InlineHockeyLeague	+	+	0.694679
FictionalCharacter	ChemicalCompound	+	+	0.694679
Newspaper	SkiArea	+	+	0.694679
CanadianFootballLeague	CanadianFootballTeam	+	-	0.166376
SoccerClub	Grape	+	+	0.694679
BaseballLeague	NationalCollegiateAthleticAssociationAthlete	+	+	0.694679
FormulaOneRacer	Architect	-	+	0.694679
RoadJunction	Ship	+	+	0.694679
WrittenWork	AmericanFootballTeam	+	+	0.694679
Award	TelevisionStation	+	+	0.694679
WomensTennisAssociationTournament	Architect	+	+	0.694679
Hospital	ShoppingMall	+	+	0.694679
GolfLeague	RadioStation	+	+	0.694679
VideoGame	Legislature	+	+	0.694679
PokerPlayer	RoadJunction	+	+	0.694679
FieldHockeyLeague	Company	+	+	0.694679
Planet	BaseballPlayer	+	+	0.694679
GaelicGamesPlayer	Nerve	+	+	0.694679
Game	GrandPrix	+	+	0.694679
NascarDriver	Building	+	+	0.694679
AmericanFootballLeague	SpeedwayTeam	+	+	0.694679
Brain	BiologicalDatabase	+	+	0.694679
GolfLeague	MilitaryPerson	+	+	0.694679
TelevisionStation	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
Planet	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
FormulaOneRacer	MixedMartialArtsEvent	+	+	0.694679
ProgrammingLanguage	Device	+	+	0.694679
AnatomicalStructure	Drug	+	+	0.694679
Vein	Disease	+	-	0.403806
Reptile	Writer	+	+	0.720180
AcademicJournal	SpaceStation	+	+	0.694679
Single	GolfLeague	+	+	0.694679
Theatre	Broadcaster	+	-	0.347293
RailwayTunnel	MixedMartialArtsEvent	+	+	0.694679
Project	ProtectedArea	+	+	0.547097
SnookerPlayer	SpaceShuttle	+	+	0.694679
Station	Criminal	+	+	0.948349
Airport	Name	+	+	0.948349
Database	Company	+	+	0.910110
PublicTransitSystem	Convention	+	+	0.694679
MusicalWork	SpaceStation	+	+	0.694679
VolleyballLeague	Crustacean	+	+	0.694679
Wrestler	Town	+	+	0.948349
Gnetophytes	GaelicGamesPlayer	+	+	0.694679
Archaea	PokerPlayer	+	+	0.694679
Single	Wrestler	+	+	0.969250
Fungus	SpeedwayTeam	+	+	0.694679
Award	Astronaut	+	+	0.967095
Actor	Chancellor	-	+	0.683679
Animal	Non-ProfitOrganisation	+	+	0.694679
Bacteria	SkiArea	+	+	0.694679
Company	BasketballPlayer	+	+	0.694679
Gnetophytes	Sport	+	+	0.694679
MusicalArtist	BaseballLeague	+	+	0.694679
Non-ProfitOrganisation	ChemicalCompound	+	+	0.694679
RoadTunnel	Hotel	+	+	0.547097
MountainRange	Building	+	+	0.694679
AmericanFootballPlayer	Cycad	+	+	0.694679
College	Actor	+	+	0.720180
School	Bird	+	+	0.948349
RailwayLine	ShoppingMall	+	+	0.694679
Astronaut	SoccerLeague	+	+	0.694679
Newspaper	Song	+	+	0.941226
ChristianBishop	Artery	+	+	0.694679
Vein	Amphibian	+	+	0.691816
Magazine	MemberOfParliament	+	+	0.694679
PoloLeague	GaelicGamesPlayer	+	+	0.694679
Aircraft	OfficeHolder	+	+	0.910110
Fern	Game	+	+	0.705867
SportsLeague	Writer	+	+	0.694679
Sport	Ginkgo	+	+	0.948349
PrimeMinister	Weapon	+	+	0.694679
MilitaryConflict	GreenAlga	+	+	0.694679
Wrestler	MusicFestival	+	+	0.694679
AutomobileEngine	Athlete	+	+	0.694679
ComicsCharacter	Island	+	+	0.694679
Website	Cleric	+	+	0.904220
HockeyTeam	LacrosseLeague	+	+	0.694679
Project	Bird	+	+	0.753380
SportsEvent	Writer	+	+	0.694679
Monarch	ResearchProject	+	+	0.694679
Canal	HandballLeague	+	+	0.694679
RailwayLine	CanadianFootballTeam	+	+	0.694679
GaelicGamesPlayer	College	+	+	0.694679
Company	Actor	+	-	0.363317
GreenAlga	FootballMatch	+	+	0.694679
SpaceStation	Bacteria	+	+	0.694679
MixedMartialArtsLeague	Monarch	+	+	0.694679
RadioStation	Protein	+	+	0.694679
Colour	ProtectedArea	+	+	0.694679
WaterwayTunnel	VolleyballLeague	+	+	0.694679
Continent	OfficeHolder	+	+	0.910110
Monument	ComicsCreator	+	+	0.694679
Politician	Currency	+	+	0.874821
Building	FootballMatch	+	+	0.694679
Event	Hospital	+	+	0.910110
MusicalArtist	Reptile	+	+	0.694679
Language	PoliticalParty	+	+	0.694679
Food	Database	+	+	0.986344
Hospital	PeriodicalLiterature	+	+	0.694679
WomensTennisAssociationTournament	BasketballLeague	+	+	0.694679
AustralianFootballLeague	Village	+	+	0.694679
Crustacean	PopulatedPlace	+	+	0.694679
SoftballLeague	Vein	+	+	0.694679
Mayor	RouteOfTransportation	+	+	0.694679
ChemicalCompound	Newspaper	+	+	0.694679
Software	FloweringPlant	+	+	0.694679
Award	Automobile	+	+	0.874821
Station	CricketLeague	+	+	0.694679
GaelicGamesPlayer	Muscle	+	+	0.694679
Nerve	NationalCollegiateAthleticAssociationAthlete	+	+	0.694679
Gnetophytes	HockeyTeam	+	+	0.694679
RailwayTunnel	Fungus	+	+	0.694679
RoadJunction	RadioStation	+	+	0.547097
AustralianRulesFootballPlayer	Village	+	+	0.694679
MilitaryUnit	GreenAlga	+	+	0.694679
SoccerManager	Library	+	+	0.694679
RugbyPlayer	Judge	-	+	0.694679
Lake	SportsLeague	+	+	0.694679
EthnicGroup	Station	+	+	0.694679
Brain	College	+	+	0.802797
WomensTennisAssociationTournament	Politician	+	+	0.694679
Cave	TelevisionStation	+	+	0.694679
Boxer	Criminal	-	+	0.948349
Moss	RadioStation	+	+	0.694679
Play	Colour	+	-	0.363317
Writer	FootballMatch	+	+	0.694679
Newspaper	Company	+	+	0.720180
Continent	InlineHockeyLeague	+	+	0.694679
Play	AustralianFootballLeague	+	+	0.694679
Valley	IceHockeyPlayer	+	+	0.694679
SpaceStation	RecordLabel	+	+	0.694679
Currency	TennisPlayer	+	+	0.694679
Drug	BadmintonPlayer	+	+	0.694679
HistoricBuilding	Astronaut	+	+	0.694679
ProtectedArea	ChristianBishop	+	+	0.694679
Game	GovernmentAgency	+	+	0.694679
AcademicJournal	WrestlingEvent	+	+	0.694679
ComicsCharacter	Song	+	+	0.694679
Non-ProfitOrganisation	Monument	+	+	0.694679
BasketballTeam	ProtectedArea	+	+	0.694679
Monument	Cricketer	+	+	0.705867
Award	Moss	+	+	0.995573
AnatomicalStructure	SportsEvent	+	+	0.694679
Person	Mountain	+	-	0.363317
PowerStation	CricketLeague	+	+	0.694679
SpaceShuttle	NationalCollegiateAthleticAssociationAthlete	+	+	0.694679
IceHockeyPlayer	SnookerWorldRanking	+	+	0.694679
Village	SpeedwayLeague	+	+	0.694679
Monument	Senator	+	+	0.720180
PokerPlayer	Currency	+	+	0.694679
Species	Event	+	-	0.363317
PoliticalParty	IceHockeyLeague	+	+	0.694679
Activity	IceHockeyLeague	+	+	0.694679
GreenAlga	Journalist	+	+	0.694679
RoadTunnel	MountainRange	+	+	0.694679
BiologicalDatabase	Cave	+	+	0.694679
AcademicJournal	Scientist	+	+	0.694679
Monument	ChristianBishop	+	+	0.694679
Beverage	Song	+	+	0.986344
Vein	BaseballPlayer	+	+	0.694679
Event	VolleyballLeague	+	+	0.694679
Mayor	Olympics	+	+	0.969250
Legislature	SnookerWorldRanking	+	+	0.694679
ChristianBishop	GridironFootballPlayer	-	+	0.694679
ShoppingMall	InlineHockeyLeague	+	+	0.694679
BasketballLeague	Game	+	+	0.694679
Weapon	SportsLeague	+	+	0.694679
BaseballPlayer	Broadcaster	+	+	0.547097
BasketballLeague	River	+	+	0.694679
Gnetophytes	Lymph	+	+	0.694679
BiologicalDatabase	SoccerManager	+	+	0.694679
FilmFestival	BaseballLeague	+	+	0.694679
Magazine	RecordLabel	+	+	0.694679
Tunnel	ComicsCharacter	+	+	0.694679
AmericanFootballTeam	Mayor	+	+	0.694679
RugbyPlayer	WomensTennisAssociationTournament	+	+	0.694679
Criminal	SkiArea	+	+	0.694679
Canal	Artery	+	-	0.184796
GolfLeague	AustralianRulesFootballPlayer	+	+	0.694679
Mollusca	Canal	+	+	0.967095
Theatre	ComicsCreator	+	+	0.694679
IceHockeyPlayer	School	+	+	0.694679
Journalist	Cricketer	-	+	0.705867
Moss	Muscle	+	+	0.720180
Lymph	Museum	+	+	0.740152
Arachnid	YearInSpaceflight	+	+	0.694679
WineRegion	Software	+	+	0.694679
Weapon	Grape	+	-	0.410185
City	Building	+	-	0.363317
Food	AmericanFootballPlayer	+	+	0.694679
GridironFootballPlayer	Musical	+	+	0.694679
Infrastructure	Place	-	-	0.044357
InlineHockeyLeague	MeanOfTransportation	+	+	0.694679
GreenAlga	Cricketer	+	+	0.694679
Convention	Judge	+	+	0.874821
PopulatedPlace	GivenName	+	+	0.694679
MartialArtist	AmericanFootballPlayer	-	+	0.694679
Bacteria	BasketballTeam	+	+	0.694679
Newspaper	ComicsCreator	+	+	0.694679
ResearchProject	Protein	+	+	0.694679
AnatomicalStructure	Stream	+	+	0.694679
Philosopher	AmericanFootballPlayer	-	+	0.694679
Mayor	Artist	-	+	0.948349
Company	PrimeMinister	+	+	0.694679
Spacecraft	City	+	+	0.904220
HockeyTeam	FootballMatch	+	+	0.694679
GolfPlayer	MilitaryPerson	-	+	0.694679
SnookerChamp	GreenAlga	+	+	0.694679
PopulatedPlace	Game	+	+	0.694679
Amphibian	Song	+	+	0.995573
Legislature	AcademicJournal	+	+	0.694679
Astronaut	ArchitecturalStructure	+	+	0.694679
AmericanFootballPlayer	ProtectedArea	+	+	0.694679
WineRegion	BaseballLeague	+	+	0.694679
Fern	President	+	+	0.705867
TelevisionShow	HandballLeague	+	+	0.694679
Airline	Canal	+	+	0.705867
BaseballPlayer	PeriodicalLiterature	+	+	0.694679
HistoricBuilding	CricketLeague	+	+	0.694679
ComicsCreator	Cleric	-	+	0.694679
MilitaryPerson	ProgrammingLanguage	+	+	0.694679
Bacteria	TelevisionEpisode	+	+	0.694679
Valley	Weapon	+	+	0.910110
Town	ShoppingMall	+	+	0.694679
Disease	ProgrammingLanguage	+	+	0.694679
SoccerManager	VideogamesLeague	+	+	0.694679
BroadcastNetwork	PersonFunction	+	+	0.694679
Continent	MartialArtist	+	+	0.694679
Cardinal	FootballMatch	+	+	0.694679
Mammal	Website	+	+	0.904220
RailwayTunnel	Spacecraft	+	+	0.694679
Arachnid	MilitaryUnit	+	+	0.694679
Lake	LegalCase	+	+	0.547097
PlayboyPlaymate	Name	+	+	0.694679
SoccerClub	PowerStation	+	+	0.694679
ChemicalSubstance	Cyclist	+	+	0.694679
ProtectedArea	Award	+	+	0.694679
MilitaryUnit	TelevisionEpisode	+	+	0.694679
Ambassador	Mammal	+	+	0.720180
Food	CollegeCoach	+	+	0.694679
Airline	RailwayLine	+	+	0.547097
SoccerPlayer	InlineHockeyLeague	+	+	0.694679
Settlement	Road	+	+	0.802797
TennisPlayer	Insect	+	+	0.694679
Chancellor	SpaceShuttle	+	+	0.694679
SpaceStation	ComicsCharacter	+	+	0.694679
VideoGame	Lighthouse	+	+	0.694679
Person	Artist	-	-	0.019391
GridironFootballPlayer	Lake	+	+	0.694679
Nerve	WorldHeritageSite	+	+	0.694679
LacrosseLeague	Cricketer	+	+	0.694679
Arachnid	Race	+	+	0.910110
Politician	Band	+	+	0.948349
AmericanFootballPlayer	Park	+	+	0.694679
ComicsCreator	BodyOfWater	+	+	0.694679
BroadcastNetwork	Cave	+	+	0.694679
Mollusca	Spacecraft	+	+	0.967095
AustralianRulesFootballPlayer	Band	+	+	0.694679
ComicsCreator	Artery	+	+	0.694679
Canal	WaterwayTunnel	+	+	0.694679
MixedMartialArtsEvent	BaseballLeague	+	+	0.694679
Continent	Language	+	+	0.874821
Astronaut	VideoGame	+	+	0.694679
WaterwayTunnel	FormulaOneRacer	+	+	0.694679
Town	CricketLeague	+	+	0.694679
Bacteria	Canal	+	-	0.363317
PlayboyPlaymate	TelevisionEpisode	+	+	0.694679
Journalist	Aircraft	+	+	0.691816
Convention	Device	+	+	0.802797
Cricketer	School	+	+	0.705867
AdultActor	Broadcaster	+	+	0.694679
Software	VideogamesLeague	+	+	0.694679
Criminal	BiologicalDatabase	+	+	0.694679
GaelicGamesPlayer	MotorcycleRacingLeague	+	+	0.694679
Newspaper	AutomobileEngine	+	+	0.694679
GovernmentAgency	HistoricPlace	+	+	0.694679
Beverage	Convention	+	+	0.910110
Comedian	Mammal	+	+	0.720180
CollegeCoach	Monarch	-	+	0.694679
ChemicalCompound	Place	+	+	0.694679
HistoricBuilding	Library	+	+	0.694679
Infrastructure	ProgrammingLanguage	+	+	0.694679
MusicalWork	AnatomicalStructure	+	+	0.694679
CanadianFootballTeam	Crustacean	+	+	0.694679
Writer	Single	+	+	0.969250
AustralianRulesFootballPlayer	Athlete	-	-	0.165610
VideoGame	Currency	+	+	0.694679
Insect	PoliticalParty	+	+	0.694679
VideoGame	AustralianFootballLeague	+	+	0.694679
Award	Cycad	+	+	0.967095
RadioStation	ResearchProject	+	+	0.694679
MusicalWork	Currency	+	+	0.694679
Saint	RailwayLine	+	+	0.694679
Saint	Lake	+	+	0.691816
HandballLeague	Hotel	+	+	0.694679
AustralianFootballLeague	WorldHeritageSite	+	+	0.694679
NationalCollegiateAthleticAssociationAthlete	Architect	-	+	0.694679
CanadianFootballLeague	PowerStation	+	+	0.694679
BroadcastNetwork	President	+	+	0.694679
AutoRacingLeague	Event	+	+	0.694679
LunarCrater	IceHockeyPlayer	+	+	0.694679
TennisLeague	Song	+	+	0.694679
Lighthouse	Sport	+	+	0.720180
Fungus	Device	+	+	0.802797
Boxer	Village	+	+	0.986344
PowerStation	TennisPlayer	+	+	0.694679
Writer	Theatre	+	-	0.363317
Colour	Website	+	+	0.967095
MilitaryConflict	GolfPlayer	+	+	0.694679
Town	TelevisionShow	+	+	0.694679
BasketballPlayer	Mayor	-	+	0.694679
Village	SoccerClub	+	+	0.694679
Event	AmericanFootballTeam	+	+	0.694679
SoccerClub	TelevisionStation	+	+	0.694679
CanadianFootballTeam	Arachnid	+	+	0.694679
PlayboyPlaymate	Locomotive	+	+	0.694679
SpeedwayTeam	BritishRoyalty	+	+	0.694679
Vein	FigureSkater	+	+	0.694679
WrestlingEvent	Insect	+	+	0.694679
WrittenWork	Continent	+	+	0.694679
CanadianFootballLeague	Arachnid	+	+	0.694679
BritishRoyalty	Non-ProfitOrganisation	+	+	0.694679
Broadcaster	BaseballLeague	+	+	0.694679
Ship	Wrestler	+	+	0.986344
Fern	PlayboyPlaymate	+	+	0.694679
Album	GivenName	+	+	0.694679
PoliticalParty	WomensTennisAssociationTournament	+	+	0.694679
Monarch	Building	+	+	0.948349
GaelicGamesPlayer	Event	+	+	0.694679
Musical	ArchitecturalStructure	+	+	0.694679
Book	Monument	+	-	0.363317
BritishRoyalty	CollegeCoach	-	+	0.694679
Road	Protein	+	+	0.910110
Village	Activity	+	+	0.910110
SnookerWorldRanking	Athlete	+	+	0.694679
Eukaryote	Song	+	+	0.967095
ComicsCharacter	Bird	+	+	0.694679
MixedMartialArtsEvent	AutoRacingLeague	+	+	0.694679
SoftballLeague	School	+	+	0.694679
RoadJunction	City	+	+	0.694679
AdultActor	Mammal	+	+	0.694679
LacrosseLeague	Cardinal	+	+	0.694679
SnookerPlayer	Holiday	+	+	0.694679
Airline	Lighthouse	+	+	0.705867
Legislature	MusicGenre	+	+	0.694679
Scientist	PoliticalParty	+	+	0.694679
HistoricPlace	Weapon	+	+	0.694679
Country	Election	+	+	0.986344
Aircraft	ChemicalCompound	+	+	0.694679
Boxer	Continent	+	+	0.948349
InlineHockeyLeague	ChristianBishop	+	+	0.694679
AmericanFootballLeague	Architect	+	+	0.694679
Event	SpaceMission	-	-	0.165610
Organisation	GaelicGamesPlayer	+	+	0.694679
Ginkgo	Currency	+	+	0.969250
GolfLeague	Cyclist	+	+	0.694679
ProgrammingLanguage	Stream	+	+	0.694679
River	Ginkgo	+	+	0.969250
TelevisionStation	MemberOfParliament	+	+	0.694679
MixedMartialArtsLeague	AmericanFootballTeam	+	+	0.694679
Animal	MixedMartialArtsLeague	+	+	0.694679
Fish	Senator	+	+	0.948349
AustralianFootballLeague	Actor	+	+	0.694679
Mollusca	SoccerPlayer	+	+	0.694679
Holiday	MusicalWork	+	+	0.694679
MilitaryConflict	PeriodicalLiterature	+	+	0.694679
FictionalCharacter	Valley	+	+	0.694679
FloweringPlant	Play	+	+	0.694679
Philosopher	Scientist	-	-	0.363317
SpeedwayTeam	ProgrammingLanguage	+	+	0.694679
Game	WrittenWork	+	+	0.694679
Lighthouse	MixedMartialArtsEvent	+	+	0.694679
Automobile	Album	+	+	0.720180
SnookerPlayer	Lighthouse	+	+	0.694679
Vein	EurovisionSongContestEntry	+	+	0.694679
